time_index,v1_cx,v1_cy,v1_sx,v1_sy,v1_covxy,v1_entropy,v1_occupancy,v1_edge,v2_cx,v2_cy,v2_sx,v2_sy,v2_covxy,v2_entropy,v2_occupancy,v2_edge,v3_cx,v3_cy,v3_sx,v3_sy,v3_covxy,v3_entropy,v3_occupancy,v3_edge,v4_cx,v4_cy,v4_sx,v4_sy,v4_covxy,v4_entropy,v4_occupancy,v4_edge,mean_cx,sd_cx,mean_cy,sd_cy,mean_sx,sd_sx,mean_sy,sd_sy,mean_covxy,sd_covxy,mean_entropy,sd_entropy,mean_occupancy,sd_occupancy,mean_edge,sd_edge
11,0.4023858356998842,0.547412702947321,0.17807000800530345,0.2266442488749394,-0.0017895002570321357,0.8609998999133442,0.2198187969771242,0.017363856379956227,0.41465606971296154,0.548170089814601,0.17891871912228638,0.2264378960437113,0.0008473867929839176,0.8613323498103805,0.2242990013415404,0.01754888300620232,0.421406884359238,0.5461593454192394,0.17800747639734774,0.22882511040533202,0.00018143686246735067,0.86295224866463,0.22162314802436128,0.017194190890726678,0.4308149030233993,0.5515529041949276,0.18383653559541,0.22845309670503644,0.003369881716175289,0.8718798875285607,0.22783179889427363,0.018321749615987593,0.4173159231988708,0.010355442443620662,0.5483237605940223,0.001997855236757613,0.1797081847800869,0.0024105273607545104,0.2275900880072548,0.001059743167148593,0.0006523012786486054,0.0018444111411511355,0.8642910964792289,0.004443208855849199,0.2233931863093249,0.0030179080991739934,0.017607169973218206,0.00043121185733521267
12,0.40325738059251204,0.5489000729683959,0.17990120888037855,0.22400378628776021,-0.0016497979194884994,0.8615466997891084,0.21613287347277924,0.01651511745413051,0.4148474331785663,0.5515610479526505,0.18047940361088433,0.22209025060054402,0.00046760903797496704,0.8616383339232263,0.22364132359904187,0.017054824237121253,0.4236132910660435,0.5458053496083608,0.1808648405023347,0.22661796627125186,0.0002897047867917741,0.8654336242571131,0.2197498774974005,0.016695076147643484,0.4334141489476497,0.5527551643858831,0.18460904048568655,0.22481677187860016,0.0037315942383602738,0.8721080376485524,0.23477415740586008,0.018093499044745213,0.41878306344619287,0.011112332962603362,0.5497554087288226,0.002673641399239083,0.18146362336982103,0.0018481083116173227,0.22438219375953908,0.0016266324511440393,0.0007097775359096289,0.0019322318189641697,0.8651816739045,0.004295529325285915,0.2235745579937704,0.006990034585869347,0.017089629220910115,0.0006112900105301127
13,0.40216284566227783,0.5514119040459274,0.18146780934611365,0.22292381775376222,-0.001317596558138837,0.8619156211248675,0.21595004261363637,0.015571107283963066,0.4143333305162124,0.5543252497136578,0.18145242422924202,0.22330082037195104,0.00010331334654081477,0.8613001093536364,0.22186650656379978,0.016127519684076996,0.42683360976461904,0.547189654767721,0.1825979195069422,0.2288949954023061,0.001037684639596552,0.8679944027271022,0.2209255904634581,0.01625926553507268,0.43749054581838914,0.5517971520027192,0.18622587437943838,0.2258908212901933,0.004639877882369769,0.8725833744642575,0.235085172427399,0.017341599020765083,0.4202050829403746,0.013254474690616242,0.5511809901325064,0.002561742717056344,0.18293600686543407,0.001955386963993453,0.22525261370455316,0.002393065040283307,0.0011158198275920746,0.0022006689302096955,0.865948376917466,0.004638936426793133,0.22345682801707334,0.0070800160080324,0.016324872880969454,0.0006413164637551048
14,0.40446552606748276,0.5567260581428981,0.17913904282424972,0.22327922558263016,-0.0007259055329265882,0.8606219061604874,0.22680759861946678,0.01532504109947887,0.4141915179994672,0.5546320649161238,0.18091720293452232,0.22394936804455426,-4.0430620774026954e-05,0.8596178558708722,0.22191227411987519,0.015703510189249308,0.4309511093057837,0.5421243078091738,0.1859564269658952,0.23176476159900877,0.0010906121265421582,0.8690262631808212,0.20909289552231877,0.015421134273432113,0.44357450623094474,0.5541084458673751,0.18607187163764732,0.2254329209672537,0.0048928810608750185,0.8720720867889417,0.2356841566863488,0.016815081067291286,0.42329566490091963,0.015060684363716945,0.5518977191838927,0.005727049546995524,0.18302113609057863,0.003058598647848986,0.22610656904836174,0.003358434602661676,0.0013042892584291404,0.0021710372800602317,0.8653345280002807,0.005336495852007083,0.2233742312370024,0.009610100735154305,0.015816191657362894,0.0005932487618257928
15,0.40381551915353686,0.55474527597692,0.17628617706068014,0.2230788444771713,-0.0007978287686203737,0.857235811804371,0.23041990112522281,0.015020693460100567,0.4112464910083842,0.5505004156885154,0.1802062513687071,0.22518637844906064,-0.00012253846390064766,0.8574218401124505,0.21750472489137698,0.015066105887788422,0.4355973470985262,0.5412116838155937,0.18617679542783067,0.23276172800413053,0.0008797956584806696,0.8687069041711254,0.20996937502321006,0.015354282783327948,0.4496759978694589,0.5526305277347808,0.18562424352614076,0.2261473623510744,0.004646035966420667,0.8741563157632285,0.2355096783552436,0.01665780198524942,0.4250838387824765,0.018433134289446096,0.5497719758039525,0.005165129653335505,0.1820733668458397,0.004075062488496633,0.22679357832035923,0.0036200395259888447,0.001151366098095079,0.002104083021993105,0.8643802179627939,0.007310161821288374,0.22335091984876335,0.010137179613974276,0.01552472102911659,0.0006665758184486696
16,0.4082357557911173,0.5620174410386042,0.17459909776150842,0.22136391803737238,0.000550742364493707,0.8527821002561953,0.2417200549613785,0.014355849378950224,0.41062675684002736,0.5491130720571796,0.18385815381616857,0.22708087401761215,5.208068560911649e-05,0.853383473873138,0.2102342061933675,0.013801853504472937,0.4474388369087796,0.5383883064554538,0.19098861307648785,0.2352890813401209,0.001927428943476589,0.8709261040537061,0.20567801245389367,0.01489102282352373,0.463773941162,0.557643528250809,0.1865408682596467,0.22721610861164873,0.005417195527478287,0.8742704612743666,0.2392512130496138,0.016213968214313874,0.43251882267548103,0.023813961977076026,0.5517905869505116,0.0090226891068584,0.1839966832284529,0.005993616676919422,0.22773749550168856,0.004958627189840624,0.001986861880264425,0.0020962191404974894,0.8628405348643515,0.009831426094574073,0.2242208716645634,0.016367628240803206,0.014815673480315192,0.0008944516244972804
17,0.4188007815001723,0.5599585006674934,0.17466867160476524,0.21810448834788698,0.002260962799783605,0.8498549694950671,0.25583901840092094,0.013504415638549372,0.4125850609401182,0.5424977685739995,0.18794754900047306,0.22864373195602025,0.0005777766955582932,0.8498550247993294,0.2034848404541741,0.012810322302560826,0.4545152842777147,0.5308178824848105,0.19554311980726574,0.2361524140520722,0.001959409982197488,0.8708225788652441,0.20848562765271883,0.015209701637594993,0.47353014318150977,0.5576965465460256,0.187575119240188,0.22625765711111787,0.005766978774089,0.8702307211517744,0.23828542223707666,0.015832951073131825,0.43985781747487873,0.02517870560917542,0.5477426745680822,0.011856049095220167,0.186433614913173,0.007499866649061689,0.22728957286677434,0.006438445628812046,0.0026412820629070966,0.0019129575666833763,0.8601908235778537,0.010337944425713598,0.22652372718622266,0.0215283946574321,0.014339347662959254,0.0012271305173218218
18,0.423570734039354,0.5714478623594846,0.173835111061035,0.21340097451225934,0.002873203092826129,0.8472162678856175,0.2804401192746878,0.013198783362134654,0.4169394568484077,0.5445170698804038,0.18543063843211666,0.22380478541060897,0.0018055863593294788,0.8488298754698119,0.20575122491861866,0.012245912299699103,0.45684373669363115,0.5288974798533596,0.1926671228946142,0.22882002172462562,0.002015492851487405,0.8690835025222312,0.2563352127397172,0.01899149188045543,0.4875670389091279,0.5503594301837402,0.19103664366627165,0.22334908538947312,0.007051441450951356,0.8773049090275666,0.22184116797571302,0.01685260007881867,0.44623024162263014,0.028252347000442008,0.548805460569247,0.015246402618959235,0.18574237901350937,0.007380066536192229,0.22234371675924175,0.005591526012353004,0.0034364309386485923,0.0021251026857430407,0.8606086387263068,0.012929458794931238,0.2410919312271842,0.029155595269366882,0.015322196905276964,0.0027284735447760883
19,0.4150149722326573,0.5535261795616098,0.16782234839051052,0.20269362028923027,0.0005842312826466398,0.8392894707936435,0.27005155642023343,0.012424689573684037,0.4163611490671195,0.557001157189919,0.1793878637636572,0.21465360198788927,0.0009836690861593032,0.8464967995434387,0.23064973566722616,0.01248270480158781,0.46931849447182766,0.5436825787269531,0.18711045113517003,0.22328554017418065,0.0032597023735040113,0.8662244899363992,0.2605965435606061,0.019624075888600958,0.5054245729524016,0.5553749399305474,0.19259636924473833,0.21919153454544957,0.006658538430596573,0.8731887504818776,0.22096194358567292,0.015472280914620055,0.4515297971810015,0.03805013422420615,0.5523962138522573,0.005178865025123941,0.181729258133519,0.009299672147715871,0.21495607424918745,0.007710032313579495,0.002871535293226632,0.0024128750950506606,0.8562998776888398,0.013867103485847384,0.24556494480843466,0.020330483529459924,0.015000937794623213,0.0029399882004806093
20,0.4165321221918229,0.5503552826454402,0.16291071164678278,0.20088086440679828,0.00021691540002005618,0.8363668701535913,0.2715966083124678,0.01278809844719864,0.41325817407254584,0.5558782343131128,0.17651273979537382,0.21424855263942574,0.0005988039943035323,0.8445933381614739,0.23423693870252485,0.012603496817358017,0.475716442802518,0.5503169028569409,0.18649609927305513,0.2234953204511782,0.0032543766563374638,0.8676981564047503,0.2622968006246727,0.01891566543461306,0.5165761687479511,0.5579031345471286,0.19146510186110496,0.21742215683081884,0.005343319933177101,0.8723499825283781,0.22050644744782383,0.014401547307905337,0.45552072695370943,0.043133132823409664,0.5536133885906556,0.003354605754050742,0.17934616314407917,0.010910346191441789,0.21401172358205528,0.008277155538032916,0.0023533539959595382,0.002085338924657498,0.8552520868120485,0.015145156133776363,0.24715919877187226,0.02063787739418781,0.014677202001768763,0.0025450699014736644
21,0.41390741831787464,0.5453333287937634,0.16074990617924573,0.19904651008054583,-0.0005335765397570123,0.8350029375924519,0.2713396185244526,0.012577290207316766,0.4105445395456949,0.5546404148932068,0.17636605841417619,0.2125288000991753,0.0008881104374602084,0.84565187423903,0.24152894137104436,0.012930814245100532,0.48294901236398763,0.5502015752089753,0.18763405871343083,0.22175316443242812,0.0032886656712682455,0.8699940497549153,0.2642648968549099,0.01964887377970887,0.5216031938165203,0.5555944580883678,0.19004159147315058,0.21587499668811716,0.004146486533607525,0.8721962192566551,0.2202614304812834,0.01430815366331406,0.45725104101101943,0.04706844008902506,0.5514424442460784,0.0040720781789957425,0.17869790369500083,0.011576940832543061,0.2123008678250666,0.008334420505118328,0.0019474215256447417,0.0018649607334669024,0.8557112702107631,0.015857000218351843,0.24934872180792259,0.020083023298492805,0.014866282973860057,0.002835939448788253
22,0.4106240541958787,0.5405968889129629,0.1584571441410607,0.1996783946895592,-0.0009602864930265959,0.8335543583703352,0.26646751990030776,0.012493299127451429,0.4088581695133568,0.550798830033604,0.1754622293356112,0.21291428991102404,0.001060985951831708,0.8460656014114785,0.2440416272059966,0.013154837291744617,0.4893154240969274,0.5455624247080766,0.18791823557671758,0.22005112502206484,0.002802399923540428,0.8715019355506866,0.26760755120520135,0.020497024240580794,0.5251394169204991,0.5526334405025678,0.19026879439635047,0.2166514237284599,0.003231057458312061,0.8732047037819931,0.22321186425375075,0.014637358753411801,0.4584842661816655,0.05036570951617088,0.5473978960393028,0.004706376812387049,0.178026600862435,0.012621958817275231,0.212323808337777,0.007724875936411959,0.0015335392101644002,0.0016533336726596006,0.8560816497786233,0.01687293894658938,0.25033214064131415,0.018261094056765643,0.01519562985329716,0.0031576840683334574
23,0.4019618314688692,0.5397829586248419,0.1544471730998912,0.2044236256612596,-0.0009368232605566486,0.8306636037041467,0.25768901886801177,0.012764732378882596,0.4113791180598976,0.5538637286686154,0.17377007425947472,0.21398501639891496,0.0012616556530284024,0.8469693556160838,0.2503294031877604,0.012958672212960376,0.49659528089575694,0.5479627491205051,0.18928177171765734,0.22049563336535238,0.0025153789300027176,0.8728278295947793,0.2711788142005002,0.02034008252171858,0.5269369673152574,0.553132682134887,0.1878493905939491,0.21719732948379858,0.0021798098288301057,0.8717761041813296,0.2247165199095737,0.014736332426489706,0.4592182994349453,0.05373487489794426,0.5486855296372124,0.005620700420143986,0.17633710241774309,0.014016560575280668,0.21402540122733138,0.006002515259031712,0.0012550052878261442,0.0013461019435594516,0.8555592232740848,0.017711364224502493,0.25097843904146155,0.016905595835429877,0.015199954885012815,0.0030655144175194757
24,0.3985853298047875,0.545745163640066,0.15023704686307565,0.2089961551791473,-0.0009690800274927453,0.8280229017893435,0.2552085236202723,0.013524696888403288,0.41297937574047877,0.5566822684212939,0.1716058623185259,0.2164502394687017,0.001669092448989762,0.8476921882527373,0.2580242741994983,0.013393357780523946,0.49997031609939996,0.5529468152168562,0.18841594658755653,0.2238561269469743,0.0027033042118885316,0.8741736570164055,0.2749464217412258,0.02066273774945241,0.5299183742797836,0.5577938567178561,0.18729937598027505,0.22165374238374685,0.0017477397857397648,0.8711395401712593,0.22223731299669489,0.014900074335779213,0.4603633489811124,0.05583094563507624,0.5532920259990181,0.004712603459128532,0.17438955793735827,0.01544745717714797,0.21773906599464254,0.005719324463335357,0.0012877641047813284,0.0013651088020171609,0.8552570718074364,0.01876844077878189,0.2526041331394228,0.01908849394553495,0.015620216688539714,0.0029705103722660405
25,0.399651309896224,0.5482207571806428,0.14636905595011188,0.213130550202981,-0.001158070872393186,0.8271131121942266,0.2522636096141086,0.014283272835474741,0.41327771454316886,0.5585962387717982,0.17048731566038006,0.2215637135705655,0.0021281349169732693,0.8495716688076815,0.2546708418857479,0.013246264738728853,0.5022962887819283,0.5545459849665356,0.18565164823979427,0.22800812852664668,0.002236207606586168,0.8756079175247218,0.27832536678733966,0.020819289833565284,0.5297570937591455,0.5613955330433746,0.18744046669500003,0.22650440535861607,0.0013650804926496102,0.8713617769683057,0.22187348647318775,0.015046507211225102,0.46124560174511664,0.055842990686316096,0.5556896284905879,0.0049522138798465155,0.17248712163632157,0.016454937467733046,0.2223016994147023,0.005806906909673537,0.0011428380359539653,0.0013702044077253776,0.855913618873734,0.019340375536076315,0.25178332619009597,0.020047735844833513,0.015848833654748495,0.0029399620741172687
26,0.3979852172758646,0.5479754866491695,0.14400739916070743,0.21798333320052674,-0.0013248506220462464,0.8261323277441943,0.2523636493106852,0.01441144536061521,0.41402216369446915,0.55751146856062,0.16962493799180003,0.22291044728297094,0.002667716135104465,0.8505256540417054,0.2629378561480968,0.013180062884405727,0.5014896443101912,0.5549388400933966,0.1854928674164752,0.22968369062354896,0.002057253430235952,0.8769220649929655,0.26866689181986747,0.020531491103793507,0.5311576966156489,0.559564316836675,0.1865301955788936,0.2304496703862815,0.00045848935899417984,0.8707076291381302,0.21954295941956325,0.015006981235273166,0.46116368047404344,0.056434002319763185,0.5549975280349653,0.004372869950737844,0.17141385003696907,0.01718310499337642,0.22525678537333205,0.005122791079979713,0.0009646520755720876,0.0015485661278372461,0.856071918979249,0.019849891553404424,0.2508778391745532,0.019013000318467844,0.015782495146021903,0.0028198765763354015
27,0.3974624829116125,0.5440902763993776,0.14230270859318828,0.22368703877713791,-0.0019335025468677157,0.825234926308039,0.25313240650959123,0.014259455865098733,0.4098975436513399,0.5538622099390239,0.1687848087243302,0.2290075151795907,0.002876112230946243,0.8514813958986319,0.26514968828390145,0.01324784957167877,0.5013476285706221,0.5493305388247619,0.1840354736349746,0.23541188930267873,0.002158664055871879,0.8769372986256757,0.2745200485835603,0.020930756388566993,0.536509829277297,0.5544899558069315,0.1870693956594874,0.23711593832012912,-1.2643852699802187e-05,0.8738808969074877,0.21759949529764558,0.014894215382587495,0.4613043711027179,0.05911381396152378,0.5504432452425237,0.004173233598845092,0.17054809665299514,0.017718449351483947,0.23130559539488413,0.005337258476499505,0.000772157471812651,0.0018898105322863999,0.8568836294349585,0.020747778714481212,0.2526004096686747,0.021582990938285255,0.015833069301982996,0.0030011448072938137
28,0.3987044330516434,0.5365572309682332,0.1386858152062342,0.22937814851317248,-0.0027300104849160138,0.8235228600441521,0.25013444428260634,0.01483811760822257,0.4085008005482806,0.5413806569022109,0.1681821248907037,0.23150594008109598,0.0021107901497975485,0.8518568710873416,0.2702492158470495,0.013242496558187279,0.4996323543867502,0.5402354751351265,0.18489621002492926,0.23846746263214857,0.0020163578025881425,0.8790627573379624,0.275793445552127,0.020838216893356996,0.5352276631940194,0.5449688238592735,0.18811184929286778,0.24075392643650434,0.0008364470172467036,0.8765752337536344,0.21499745153743313,0.015017281979448606,0.4605163127951734,0.058391293400532715,0.540785546716211,0.0030014661666452314,0.16996899985368374,0.0195819761074386,0.23502636941573035,0.004715449448741411,0.0005583961211790953,0.001963829791018132,0.8577544305557726,0.02244353498585371,0.252793639304804,0.02381864483838776,0.015984028259803863,0.002886470723611853
29,0.3980512105923398,0.5322968830208357,0.14131528213832417,0.23358684687770215,-0.004012914019463947,0.8268466212126369,0.25226833887050865,0.015446915946691205,0.4116690778584766,0.5337170227976671,0.1697153446185929,0.23721914422642673,0.0007980300003103077,0.8556305392668898,0.2571701702840098,0.012916653607146179,0.4928152341258869,0.5330543282674224,0.18635412048107575,0.2448476218614789,0.0025264670837231913,0.8817530218122543,0.25334523274054344,0.019199002608036746,0.5290049302826169,0.5420649512376432,0.18925859918428087,0.24607289772341306,0.0023760813337572783,0.8793616238215862,0.2152198067996138,0.015460988237306548,0.45788511321483005,0.05475892519424087,0.5352832963308921,0.003947499814489945,0.1716608366055684,0.019040820976384192,0.24043162767225523,0.005208070815680035,0.0004219160995817075,0.002648446547432434,0.8608979515283418,0.022153328639848882,0.2445008871736689,0.017003294951059306,0.01575589009979517,0.0022415797856302658
30,0.4027344903600351,0.5381877433508657,0.14081025931427552,0.23888578304864905,-0.003243511969268133,0.8282285532170636,0.2563343664847144,0.015791700202755818,0.4164156060855272,0.5407579197970693,0.1728823212039134,0.24436400419882254,0.0026592832005102275,0.857875951856274,0.251651678674616,0.012982527770329579,0.47767728426396294,0.5349135847899433,0.18473626587186293,0.2506770467839136,0.001751229008440285,0.8788528376091772,0.257126275282836,0.018995173117470482,0.5211792810294622,0.5407225553776287,0.1951277238834861,0.2528635306259463,0.0022824826180554893,0.8817418614105306,0.2138361410056447,0.015643889557401803,0.45450166543474685,0.047732070093077575,0.5386454508288767,0.002393387176993857,0.1733891425683845,0.020389725518247998,0.24669759116433287,0.005484634231978414,0.0008623707144344672,0.002392381344005011,0.8616748010232613,0.021394243389522352,0.24473711536195275,0.017962940454750536,0.01585332266198942,0.0021307479407103743
