test_sequence,estimator,r2_s,r2_s_plus_h,delta_r2,rmse_s,rmse_s_plus_h,naive_rmse,s_fold_pass,sh_fold_pass,scale,replicate
01,random_forest,0.06182567581677856,0.08356412045736872,0.02173844464059016,0.0015849941356638252,0.001566523557311611,0.0016827708315436546,True,True,0.15,10
01,extra_trees,0.09181314100918081,0.12567851848908196,0.03386537747990115,0.0015594573260930464,0.001530105804279605,0.0016827708315436546,True,True,0.15,10
02,random_forest,0.08308820654712856,0.08889041041913426,0.005802203872005696,0.0012486254402410404,0.0012446685290983877,0.0013617271816064977,True,True,0.15,10
02,extra_trees,0.18853944979111126,0.19203270767925185,0.0034932578881405885,0.0011746327505110425,0.0011721016843231184,0.0013617271816064977,True,True,0.15,10
01,random_forest,0.022120147748246,0.01811195004896826,-0.004008197699277738,0.0016096993125883688,0.0016129949092401738,0.001673497787369223,True,True,0.15,11
01,extra_trees,0.08719252055560578,0.10421344673744481,0.017020926181839036,0.001555219183018264,0.0015406510311099172,0.001673497787369223,True,True,0.15,11
02,random_forest,0.07886704667940847,0.08994474245412032,0.011077695774711849,0.0012260686348335409,0.001218673883849685,0.0013352159812969424,True,True,0.15,11
02,extra_trees,0.20951920363694532,0.2037421323406915,-0.005777071296253822,0.001135793253575732,0.0011399360574121402,0.0013352159812969424,True,True,0.15,11
01,random_forest,0.013061717846880372,0.025081106733444103,0.012019388886563731,0.0016316009215209606,0.0016216352933853479,0.001689215865985452,True,True,0.15,12
01,extra_trees,0.08095746078622512,0.09189213193303192,0.010934671146806796,0.001574478560603209,0.001565084043362212,0.001689215865985452,True,True,0.15,12
02,random_forest,0.05954710715055689,0.07339965747931598,0.013852550328759095,0.0012533759752447258,0.0012441108302693907,0.0013514868173814941,True,True,0.15,12
02,extra_trees,0.19055407254247703,0.19112482556481192,0.0005707530223348911,0.0011628046603939575,0.0011623946321976083,0.0013514868173814941,True,True,0.15,12
01,random_forest,0.11948455049842333,0.1224582834333886,0.0029737329349652786,0.0014474566976122685,0.0014450104088861752,0.001591595587147417,True,True,0.15,13
01,extra_trees,0.13032197198943296,0.13802440769049196,0.007702435701058996,0.0014385214393973363,0.0014321370298978216,0.001591595587147417,True,True,0.15,13
02,random_forest,0.1267322244232877,0.1206027979968517,-0.006129426426435991,0.0012235285053901939,0.001227814942171271,0.0013667537077364407,True,True,0.15,13
02,extra_trees,0.2596648316238628,0.2514525763902671,-0.0082122552335957,0.0011265606167404406,0.00113279163811246,0.0013667537077364407,True,True,0.15,13
01,random_forest,0.08236581538204546,0.05206220798352168,-0.03030360739852378,0.001481938886060436,0.0015062096337545006,0.001595245730472014,True,True,0.15,14
01,extra_trees,0.12039165743106672,0.10478930673524145,-0.015602350695825273,0.0014509089910047096,0.001463720423601191,0.001595245730472014,True,True,0.15,14
02,random_forest,0.10887611566424293,0.1045332611244677,-0.004342854539775232,0.0012180809330570833,0.0012210454585149116,0.0013477917631768475,True,True,0.15,14
02,extra_trees,0.23584775400835067,0.21692732751212385,-0.018920426496226828,0.0011279687039161804,0.0011418475838914468,0.0013477917631768475,True,True,0.15,14
