test_sequence,estimator,r2_s,r2_s_plus_h,delta_r2,rmse_s,rmse_s_plus_h,naive_rmse,s_fold_pass,sh_fold_pass,scale,replicate,direction_seed
01,random_forest,-0.015609138141231771,0.06075251752824917,0.07636165566948094,0.0018337076389909066,0.0017634242716837157,0.001861250089197413,False,True,0.6,20,20260850
01,extra_trees,0.01832787281686654,0.09831653276139429,0.07998865994452775,0.0018028102737987406,0.001727801503784018,0.001861250089197413,True,True,0.6,20,20260850
02,random_forest,0.12679556771857492,0.21610315766632548,0.08930758994775057,0.0015017600346969842,0.0014228923169193265,0.0016541504022942867,True,True,0.6,20,20260850
02,extra_trees,0.15605196020100176,0.2545039187482544,0.09845195854725264,0.0014763877437319192,0.001387603093181819,0.0016541504022942867,True,True,0.6,20,20260850
01,random_forest,0.033916566593702124,0.26885998428612,0.2349434176924179,0.0018119460834358741,0.0015762976571493997,0.0018846373773103247,True,True,0.6,21,20260851
01,extra_trees,0.07391785612026669,0.3117509853607967,0.23783312924053002,0.0017740371431249707,0.0015293636102002408,0.0018846373773103247,True,True,0.6,21,20260851
02,random_forest,0.0733115452351758,0.33488091129872344,0.26156936606354764,0.0014709965716366816,0.0012462193505260587,0.0015774857939002526,True,True,0.6,21,20260851
02,extra_trees,0.14545648487690577,0.3767378166188229,0.23128133174191712,0.0014125761709264902,0.0012063690114215077,0.0015774857939002526,True,True,0.6,21,20260851
01,random_forest,0.025077743215362158,0.2485491993504555,0.22347145613509334,0.0018136394939827097,0.001592268295224102,0.0018781227225686233,True,True,0.6,22,20260852
01,extra_trees,0.06222328965592683,0.3060131221572582,0.24378983250133135,0.0017787531955682067,0.0015301767584160598,0.0018781227225686233,True,True,0.6,22,20260852
02,random_forest,0.09638566496206447,0.2992657303876991,0.20288006542563464,0.0014930875309133432,0.0013148323814031815,0.0016188115446488832,True,True,0.6,22,20260852
02,extra_trees,0.16687241496900485,0.36189263615731115,0.1950202211883063,0.0014336708984235493,0.0012547020016410752,0.0016188115446488832,True,True,0.6,22,20260852
01,random_forest,0.12211506368228586,0.17841209400742986,0.05629703032514399,0.0016938772203966823,0.0016386648873599223,0.0018498053121554514,True,True,0.6,23,20260853
01,extra_trees,0.12764110786087735,0.19708470076411955,0.0694435929032422,0.001688537558637268,0.0016199365178752693,0.0018498053121554514,True,True,0.6,23,20260853
02,random_forest,0.020215399958471547,0.0767679958049089,0.05655259584643735,0.0014843087017252727,0.001440835348039592,0.0015498633043282486,True,True,0.6,23,20260853
02,extra_trees,0.09841890305284051,0.1485291088963191,0.050110205843478584,0.001423840453342958,0.001383706024195944,0.0015498633043282486,True,True,0.6,23,20260853
01,random_forest,0.04243240365274292,0.27720383859130127,0.23477143493855834,0.0017905540646653568,0.00155564549939102,0.001871256552233,True,True,0.6,24,20260854
01,extra_trees,0.05372468364199223,0.317657021961254,0.26393233831926177,0.0017799650460402553,0.0015114858347538437,0.001871256552233,True,True,0.6,24,20260854
02,random_forest,0.06843551236114764,0.30810070042915594,0.2396651880680083,0.0014722589627362793,0.0012688175882654262,0.0015748739302987773,True,True,0.6,24,20260854
02,extra_trees,0.14861167115846263,0.35938784592470174,0.2107761747662391,0.0014074779212272222,0.0012208866130543332,0.0015748739302987773,True,True,0.6,24,20260854
