test_sequence,estimator,r2_s,r2_s_plus_h,delta_r2,rmse_s,rmse_s_plus_h,naive_rmse,s_fold_pass,sh_fold_pass,scale,replicate,direction_seed
01,random_forest,0.06477217307016514,0.09089855780737444,0.026126384737209296,0.0015412807960872796,0.0015195998094134637,0.001641194537133928,True,True,0.15,0,20260830
01,extra_trees,0.0694908565602228,0.14268968646886115,0.07319882990863835,0.0015373876200158291,0.0014756796260269934,0.001641194537133928,True,True,0.15,0,20260830
02,random_forest,0.135105183926304,0.12421981474811028,-0.010885369178193716,0.0012263064173637732,0.0012339992944895282,0.0013755679739027916,True,True,0.15,0,20260830
02,extra_trees,0.24468114558245901,0.24531030784372954,0.0006291622612705217,0.0011459944564589535,0.001145517064249505,0.0013755679739027916,True,True,0.15,0,20260830
01,random_forest,0.1038008018319605,0.06817800037459865,-0.03562280145736185,0.0014929669883714971,0.0015223496413795503,0.0016249806014645369,True,True,0.15,1,20260831
01,extra_trees,0.13820687886682814,0.12425132346509071,-0.01395555540173743,0.0014640281963244064,0.001475834553795587,0.0016249806014645369,True,True,0.15,1,20260831
02,random_forest,0.08691131670671359,0.07006237774726842,-0.01684893895944517,0.0012232384588977945,0.0012344728871800787,0.0013387248145668661,True,True,0.15,1,20260831
02,extra_trees,0.22131045990904852,0.19930660547787216,-0.022003854431176362,0.0011296315599625426,0.0011454806827264888,0.0013387248145668661,True,True,0.15,1,20260831
01,random_forest,0.04837616164336056,0.048324823807555095,-5.1337835805465026e-05,0.001533643834083658,0.0015336852017387734,0.0016202093854466885,True,True,0.15,2,20260832
01,extra_trees,0.12106477251148284,0.13141696505692846,0.010352192545445615,0.0014739077152126133,0.0014652020844462704,0.0016202093854466885,True,True,0.15,2,20260832
02,random_forest,0.07661814045543236,0.06367143406275488,-0.012946706392677476,0.001226743171008123,0.0012353132978430751,0.0013353709788772867,True,True,0.15,2,20260832
02,extra_trees,0.2155442657765726,0.21554334951789267,-9.162586799282835e-07,0.0011306995019710916,0.0011307001623097732,0.0013353709788772867,True,True,0.15,2,20260832
01,random_forest,0.07694467307953612,0.1189848314494798,0.04204015836994368,0.0015209259276013553,0.0014858873654695515,0.001630794064714189,True,True,0.15,3,20260833
01,extra_trees,0.07448475409718613,0.13363202052553902,0.059147266428352885,0.001522951193646207,0.0014734838946303807,0.001630794064714189,True,True,0.15,3,20260833
02,random_forest,0.14750185822189377,0.1343839319569139,-0.013117926264979873,0.001211367899097936,0.001220652359701007,0.0013692170647236872,True,True,0.15,3,20260833
02,extra_trees,0.234647121373879,0.2308409861071815,-0.0038061352666974857,0.00114778408948898,0.001150634541710125,0.0013692170647236872,True,True,0.15,3,20260833
01,random_forest,0.06343168511513952,0.04766040828634366,-0.015771276828795866,0.00153966570016318,0.0015525751267981395,0.0016384660277806436,True,True,0.15,4,20260834
01,extra_trees,0.12424817966201962,0.13543789962121378,0.011189719959194155,0.0014888372590508242,0.0014792950402291193,0.0016384660277806436,True,True,0.15,4,20260834
02,random_forest,0.06334643843572252,0.08078780158490506,0.017441363149182543,0.0012377026757469014,0.001226124936145093,0.0013375196292645683,True,True,0.15,4,20260834
02,extra_trees,0.21120688394412024,0.20269132152250535,-0.008515562421614886,0.0011358170699146339,0.0011419315735979978,0.0013375196292645683,True,True,0.15,4,20260834
