replicate,test_sequence,estimator,r2_s,r2_s_plus_h,delta_r2,rmse_s,rmse_s_plus_h,naive_rmse,s_fold_pass,sh_fold_pass
89,01,random_forest,0.08139202443403182,0.07874044074441466,-0.002651583689617154,0.0015108246306445668,0.0015130035749331343,0.0016242795254091961,True,True
89,01,extra_trees,0.11521258027775949,0.10932342958226682,-0.005889150695492673,0.0014827516639131402,0.0014876780821956486,0.0016242795254091961,True,True
89,02,random_forest,0.11426420421002625,0.1157702255322286,0.0015060213222023444,0.001202676942614901,0.0012016540485952013,0.0013365910123929621,True,True
89,02,extra_trees,0.22403715511461575,0.21826039403970265,-0.005776761074913095,0.0011256862205720284,0.001129868613094634,0.0013365910123929621,True,True
90,01,random_forest,0.08139202443403182,0.07644067909001506,-0.004951345344016755,0.0015108246306445668,0.0015148908708406536,0.0016242795254091961,True,True
90,01,extra_trees,0.11521258027775949,0.11485842227096621,-0.00035415800679328147,0.0014827516639131402,0.001483048388201807,0.0016242795254091961,True,True
90,02,random_forest,0.11426420421002625,0.12543717089826012,0.011172966688233865,0.001202676942614901,0.0011950673850807936,0.0013365910123929621,True,True
90,02,extra_trees,0.22403715511461575,0.21159455759399692,-0.012442597520618826,0.0011256862205720284,0.0011346755412789229,0.0013365910123929621,True,True
91,01,random_forest,0.08139202443403182,0.08314067165844374,0.0017486472244119255,0.0015108246306445668,0.0015093859550427385,0.0016242795254091961,True,True
91,01,extra_trees,0.11521258027775949,0.11299945424809199,-0.0022131260296675004,0.0014827516639131402,0.0014846049151977377,0.0016242795254091961,True,True
91,02,random_forest,0.11426420421002625,0.109247101285459,-0.005017102924567252,0.001202676942614901,0.0012060783144275582,0.0013365910123929621,True,True
91,02,extra_trees,0.22403715511461575,0.2093302653937158,-0.014706889720899952,0.0011256862205720284,0.0011363037612141694,0.0013365910123929621,True,True
92,01,random_forest,0.08139202443403182,0.07950387209551124,-0.0018881523385205767,0.0015108246306445668,0.0015123765454774308,0.0016242795254091961,True,True
92,01,extra_trees,0.11521258027775949,0.11204969825903499,-0.0031628820187245,0.0014827516639131402,0.001485399523033958,0.0016242795254091961,True,True
