split,estimator,r2_s,r2_sh,delta_r2,mae_s,mae_sh,delta_mae,n_train,n_test,train_groups,test_groups,group_overlap
60,ridge,0.3624102961058455,0.6138058927098924,0.25139559660404687,7.255929446453143,5.82513536045999,-1.4307940859931527,601,100,9,3,0
60,random_forest,0.06734571972703762,0.6132598446120361,0.5459141248849985,9.694911060955949,5.714468163640694,-3.980442897315255,601,100,9,3,0
60,hist_gb,-0.3001199904263583,0.5645884718186411,0.8647084622449994,10.987802718097019,6.182442769233009,-4.80535994886401,601,100,9,3,0
61,ridge,0.3916567120964355,0.5646035128835577,0.1729468007871222,6.691352736924057,5.678095464389377,-1.0132572725346805,561,140,9,3,0
61,random_forest,0.32058816312649896,0.4496701622505138,0.12908199912401486,7.170816378899597,6.341380248022257,-0.8294361308773404,561,140,9,3,0
61,hist_gb,0.36874464965185105,0.42009486257704953,0.05135021292519848,6.785119164229826,6.360010836840367,-0.42510832738945936,561,140,9,3,0
62,ridge,0.5546041826904187,0.4295808305369815,-0.12502335215343718,3.869912800409137,4.6425641164346265,0.7726513160254895,592,109,9,3,0
62,random_forest,0.21466718180448985,0.5249186119749315,0.31025143017044166,5.094683441397519,3.914747404093099,-1.17993603730442,592,109,9,3,0
62,hist_gb,0.13202861793340548,0.4535770079714341,0.3215483900380286,5.460161094421026,4.329634881995023,-1.1305262124260027,592,109,9,3,0
63,ridge,0.8229965774960105,0.8388162518822946,0.015819674386284066,2.854133977366917,2.8073676061089503,-0.0467663712579669,451,250,9,3,0
63,random_forest,0.8512691804876411,0.8677848239796456,0.016515643492004517,2.7228931340631064,2.5564653387659817,-0.1664277952971247,451,250,9,3,0
63,hist_gb,0.85705774914214,0.8708607023308714,0.013802953188731482,2.6003142887565356,2.5297252449372216,-0.07058904381931397,451,250,9,3,0
64,ridge,0.5839302291381108,0.6160617094352205,0.03213148029710977,4.4635470008861375,4.258002873139139,-0.20554412774699848,553,148,9,3,0
64,random_forest,-0.4781279676572121,0.6410285817687136,1.1191565494259257,7.448758162265406,3.903339243808478,-3.545418918456928,553,148,9,3,0
64,hist_gb,-0.6490250346689665,0.5872250185177275,1.236250053186694,7.995038707099219,4.327842322063292,-3.6671963850359273,553,148,9,3,0
65,ridge,0.6333245207402223,0.536472117744404,-0.09685240299581832,3.726871327766625,4.24799341554426,0.5211220877776346,528,173,9,3,0
65,random_forest,0.4009006918612661,0.6430474393618726,0.2421467475006065,4.481292411947471,3.5685231626901928,-0.9127692492572779,528,173,9,3,0
65,hist_gb,0.35285103244503846,0.5715182299654777,0.21866719752043928,4.651844725885604,3.885681166901247,-0.7661635589843567,528,173,9,3,0
66,ridge,0.07858688898494637,0.4551337311075059,0.3765468421225595,9.3987264818802,7.15572166649149,-2.2430048153887094,640,61,9,3,0
66,random_forest,-0.0883839012745069,0.4303898857578071,0.518773787032314,10.361276926754325,7.161105740115281,-3.200171186639044,640,61,9,3,0
66,hist_gb,-0.07124392219657905,0.40068204278444086,0.4719259649810199,10.639798188604944,7.612907554325493,-3.026890634279451,640,61,9,3,0
67,ridge,0.8292661720793527,0.827333354667734,-0.0019328174116187702,2.7679645461462377,2.9565856526992693,0.18862110655303166,451,250,9,3,0
67,random_forest,0.8698564734165409,0.8682059587080881,-0.0016505147084527882,2.4542954142082682,2.463131644153519,0.008836229945250906,451,250,9,3,0
67,hist_gb,0.8715297101482427,0.8676391544247316,-0.0038905557235110466,2.3949611906956214,2.526025826976418,0.1310646362807968,451,250,9,3,0
68,ridge,0.8295996067384156,0.7233854459142759,-0.1062141608241397,2.3891024555288403,3.21589567499096,0.8267932194621199,569,132,9,3,0
68,random_forest,0.6067044397883672,0.865841934836784,0.25913749504841677,2.9560070175014177,2.1104461662817284,-0.8455608512196893,569,132,9,3,0
