split,estimator,r2_s,r2_sh,delta_r2,mae_s,mae_sh,delta_mae,n_train,n_test,train_groups,test_groups,group_overlap
22,ridge,-0.021991566435485055,-0.023748816307926024,-0.001757249872440969,7.966556050950228,7.964100538320312,-0.0024555126299157237,520,181,18,6,0
22,random_forest,-0.03189467669649937,-0.06218532105165009,-0.03029064435515072,7.9879596073040275,7.972668075848885,-0.015291531455142504,520,181,18,6,0
22,hist_gb,-0.048346333053879365,-0.10057415751782361,-0.05222782446394425,8.020619957052281,8.091111532059422,0.0704915750071411,520,181,18,6,0
23,ridge,-0.011281848974750375,-0.018687085582818508,-0.007405236608068133,7.919052440942233,7.96591383236804,0.04686139142580714,528,173,18,6,0
23,random_forest,-0.01836619495760239,-0.08294808725835745,-0.06458189230075506,7.941537387007278,8.151526862141663,0.20998947513438537,528,173,18,6,0
23,hist_gb,-0.05516738544148958,-0.1562317953391945,-0.10106440989770493,8.126825716565111,8.42175933740572,0.2949336208406077,528,173,18,6,0
24,ridge,-0.007077057251903884,-0.015378134597480386,-0.008301077345576502,8.157586673264182,8.183382554136072,0.025795880871889665,521,180,18,6,0
24,random_forest,-0.0023593093647082952,-0.06442569543150034,-0.062066386066792045,8.079662608204986,8.42749660738211,0.34783399917712465,521,180,18,6,0
24,hist_gb,-0.041425590718940475,-0.09027248431892332,-0.048846893599982844,8.151425470237584,8.52420591580562,0.37278044556803636,521,180,18,6,0
25,ridge,-0.0137273790296637,-0.012392934678870482,0.001334444350793218,8.218416747670547,8.216710796837132,-0.0017059508334149598,439,262,18,6,0
25,random_forest,-0.015429422585906627,-0.06498206287581643,-0.0495526402899098,8.18257147892762,8.392109728969965,0.2095382500423444,439,262,18,6,0
25,hist_gb,-0.02134622229542149,-0.10260577657137149,-0.08125955427595,8.26113513489085,8.576639121200365,0.3155039863095155,439,262,18,6,0
26,ridge,-0.02098701295941785,-0.037003715035219376,-0.016016702075801525,7.49451035692722,7.502961383219421,0.008451026292200403,542,159,18,6,0
26,random_forest,-0.08538154453547242,-0.11638478656124662,-0.031003242025774203,7.665049985908096,7.617540743953118,-0.04750924195497852,542,159,18,6,0
26,hist_gb,-0.09775598953009057,-0.1920935982943266,-0.09433760876423603,7.7289013726545726,7.936237639388567,0.20733626673399463,542,159,18,6,0
