sim,split,outcome,estimator,delta_r2,noise_sd
80,80,complete,ridge,-0.009665520584027698,5.839864623879145
80,80,complete,random_forest,0.0043869633588883294,5.839864623879145
80,80,complete,hist_gb,-0.04545025174771533,5.839864623879145
80,80,incomplete,ridge,0.01656750910905036,5.839864623879145
80,80,incomplete,random_forest,0.07161166299032928,5.839864623879145
80,80,incomplete,hist_gb,0.0639868914373356,5.839864623879145
81,81,complete,ridge,-0.013372555403169839,5.839864623879145
81,81,complete,random_forest,0.004136642914338573,5.839864623879145
81,81,complete,hist_gb,-0.006451213696607949,5.839864623879145
81,81,incomplete,ridge,0.0003534104927654935,5.839864623879145
81,81,incomplete,random_forest,0.00935107611141106,5.839864623879145
81,81,incomplete,hist_gb,0.0067321252814968036,5.839864623879145
82,82,complete,ridge,-0.0023857151776698338,5.839864623879145
82,82,complete,random_forest,0.00021854446594193888,5.839864623879145
82,82,complete,hist_gb,-0.018806326945858154,5.839864623879145
82,82,incomplete,ridge,0.01374385153360469,5.839864623879145
82,82,incomplete,random_forest,0.01717598465834891,5.839864623879145
82,82,incomplete,hist_gb,-0.005230644994592026,5.839864623879145
83,83,complete,ridge,-0.009527065951167146,5.839864623879145
83,83,complete,random_forest,0.01929003934847362,5.839864623879145
83,83,complete,hist_gb,-0.006535529352649894,5.839864623879145
83,83,incomplete,ridge,0.004123106635369633,5.839864623879145
83,83,incomplete,random_forest,0.053890127858830295,5.839864623879145
83,83,incomplete,hist_gb,0.05104288087469999,5.839864623879145
84,84,complete,ridge,-0.001776474542317552,5.839864623879145
84,84,complete,random_forest,-0.03086688564709761,5.839864623879145
84,84,complete,hist_gb,-0.06437442948646932,5.839864623879145
84,84,incomplete,ridge,0.006931100131060908,5.839864623879145
84,84,incomplete,random_forest,0.0009082004410374545,5.839864623879145
84,84,incomplete,hist_gb,-0.027782700268243032,5.839864623879145
85,85,complete,ridge,0.006859930394814251,5.839864623879145
85,85,complete,random_forest,0.013533378677302088,5.839864623879145
85,85,complete,hist_gb,0.011079838390551489,5.839864623879145
85,85,incomplete,ridge,0.017408564056632603,5.839864623879145
85,85,incomplete,random_forest,0.022148622831392406,5.839864623879145
85,85,incomplete,hist_gb,0.012107187572822031,5.839864623879145
86,86,complete,ridge,-0.016195442732810372,5.839864623879145
86,86,complete,random_forest,-0.028205639931852544,5.839864623879145
86,86,complete,hist_gb,-0.044975749094652295,5.839864623879145
86,86,incomplete,ridge,0.00010829378491483688,5.839864623879145
86,86,incomplete,random_forest,0.0029887654257029217,5.839864623879145
86,86,incomplete,hist_gb,-0.004566609007871203,5.839864623879145
