split,estimator,r2_s,r2_sh,delta_r2,mae_s,mae_sh,delta_mae,n_train,n_test,train_groups,test_groups,group_overlap
26,random_forest,0.723065884051401,0.907499889336736,0.1844340052853349,2.847065866009723,2.102939971089383,-0.74412589492034,507,194,18,6,0
26,hist_gb,0.7194926238056366,0.8861552920757433,0.1666626682701066,2.746646029654119,2.297326342278854,-0.4493196873752647,507,194,18,6,0
27,ridge,0.730746123262126,0.7515246878066053,0.0207785645444793,3.641407057907255,3.444612910014611,-0.1967941478926436,433,268,18,6,0
27,random_forest,0.600290786180425,0.8020859651826819,0.2017951790022569,3.986426037870927,2.933069164373871,-1.053356873497056,433,268,18,6,0
27,hist_gb,0.5525136425490802,0.8109515907748244,0.2584379482257442,4.055703123932695,2.8913382165598787,-1.164364907372816,433,268,18,6,0
28,ridge,0.4233978964963623,0.6145789907848744,0.1911810942885121,6.135195969602627,5.149527014130961,-0.9856689554716658,568,133,18,6,0
28,random_forest,0.3715288968491962,0.6595754286015622,0.2880465317523659,6.2983554702998745,4.890855778913407,-1.4074996913864677,568,133,18,6,0
28,hist_gb,0.3456284410018534,0.6599906538802609,0.3143622128784075,6.490963101954682,5.015799208368889,-1.4751638935857931,568,133,18,6,0
29,ridge,0.6907502765050373,0.6459431448769639,-0.0448071316280733,3.032437677820801,3.361162862927013,0.3287251851062116,503,198,18,6,0
29,random_forest,0.6747380140147673,0.7056386604527531,0.0309006464379858,3.033338078962503,2.8385865811343547,-0.1947514978281481,503,198,18,6,0
29,hist_gb,0.6209880844224173,0.7056242725729291,0.0846361881505118,3.1987630220400334,2.8105659264598444,-0.388197095580189,503,198,18,6,0
30,ridge,0.8205787229776064,0.8129447130744973,-0.007634009903109,2.9699182680975524,3.082556899814315,0.1126386317167624,457,244,18,6,0
30,random_forest,0.6930137717844158,0.8728968657991509,0.1798830940147351,3.4191655145855053,2.470997161898881,-0.9481683526866238,457,244,18,6,0
30,hist_gb,0.66878500594315,0.8760495103867966,0.2072645044436465,3.283585648643089,2.4279424477499143,-0.8556432008931751,457,244,18,6,0
31,ridge,0.8328977784007179,0.8108838442274535,-0.0220139341732643,2.828224594685361,3.148659209401977,0.3204346147166155,452,249,18,6,0
31,random_forest,0.8442879509005202,0.8638734599142284,0.0195855090137081,2.6609470539673463,2.552034264358052,-0.1089127896092945,452,249,18,6,0
31,hist_gb,0.8268768554669195,0.8453524836189624,0.0184756281520429,2.7406070305684267,2.726530747585834,-0.0140762829825926,452,249,18,6,0
32,ridge,0.6695668311423097,0.7783510100738402,0.1087841789315304,3.72698828787662,3.376334057915378,-0.3506542299612416,554,147,18,6,0
32,random_forest,0.7317086886192434,0.8146672485113263,0.0829585598920829,3.3408369177020028,3.027043575429482,-0.3137933422725205,554,147,18,6,0
32,hist_gb,0.7410631726801669,0.8324621674623811,0.0913989947822142,3.26875093336437,2.929791855288367,-0.338959078076003,554,147,18,6,0
33,ridge,0.7953388913598316,0.8409903080152089,0.0456514166553773,3.1878690430687318,2.983103997824976,-0.2047650452437555,491,210,18,6,0
33,random_forest,0.8140287902615735,0.8778300374100027,0.0638012471484291,3.209400376638001,2.653211185115798,-0.5561891915222028,491,210,18,6,0
33,hist_gb,0.8251375276166991,0.8721252072775929,0.0469876796608937,3.078993312992357,2.650186685500013,-0.4288066274923436,491,210,18,6,0
34,ridge,0.4809609464351658,0.6050422580998265,0.1240813116646606,5.210409999994953,4.917731239564213,-0.2926787604307401,592,109,18,6,0
34,random_forest,0.5451575728043536,0.6718369763414819,0.1266794035371282,4.950328663555217,4.171941211773807,-0.77838745178141,592,109,18,6,0
34,hist_gb,0.5068695581962936,0.6549365536961769,0.1480669954998832,5.207622597078238,4.354141749490209,-0.8534808475880293,592,109,18,6,0
35,ridge,0.3894949736022647,0.5299801733332205,0.1404851997309557,6.00657865155552,5.391990620186685,-0.614588031368835,565,136,18,6,0
35,random_forest,0.2030817901738046,0.4620250940980172,0.2589433039242125,6.613813073109652,5.615622588436064,-0.9981904846735876,565,136,18,6,0
35,hist_gb,0.1443144937856791,0.5204468348272775,0.3761323410415983,6.637570880145534,5.449556724016128,-1.1880141561294062,565,136,18,6,0
36,ridge,0.6230407009867386,0.6819377888286737,0.0588970878419351,3.984090915457539,4.039335733703723,0.0552448182461842,562,139,18,6,0
36,random_forest,0.648471186513657,0.7638826140105008,0.1154114274968438,4.004131828828791,2.9637063605588163,-1.0404254682699745,562,139,18,6,0
36,hist_gb,0.6226519688310621,0.7364237324636209,0.1137717636325588,4.058882482842507,3.20248844595576,-0.8563940368867469,562,139,18,6,0
