split,estimator,r2_s,r2_sh,delta_r2,mae_s,mae_sh,delta_mae,n_train,n_test,train_groups,test_groups,group_overlap
80,ridge,0.39182575255723584,0.5820605373202488,0.19023478476301292,6.626140315089728,5.553054040831782,-1.0730862742579461,576,125,18,6,0
80,random_forest,0.3217079288071395,0.6041508496435974,0.28244292083645794,7.025310792288588,5.562491084516159,-1.4628197077724288,576,125,18,6,0
80,hist_gb,0.36549229387462845,0.5782676303940513,0.21277533651942282,6.573970580527603,5.705205308138132,-0.8687652723894708,576,125,18,6,0
81,ridge,0.6527917136385802,0.6504595157276112,-0.0023321979109690583,3.6106730985507816,3.7785870474775898,0.16791394892680822,530,171,18,6,0
81,random_forest,0.6622788606843848,0.7183226246267509,0.0560437639423661,3.4010621066623026,2.913911528788992,-0.48715057787331073,530,171,18,6,0
81,hist_gb,0.6459218937725926,0.7284879451693375,0.08256605139674489,3.4620772270397713,2.89430950856844,-0.5677677184713312,530,171,18,6,0
82,ridge,0.7293388614738823,0.7262792977292846,-0.003059563744597704,3.7114632165707335,3.6314608854912303,-0.08000233107950327,458,243,18,6,0
82,random_forest,0.6027971905535581,0.7834677174259712,0.18067052687241314,4.087262558287729,3.2505102311642773,-0.8367523271234516,458,243,18,6,0
82,hist_gb,0.5461674479661336,0.7737571643076883,0.22758971634155467,4.281362276940023,3.317680551342217,-0.9636817255978056,458,243,18,6,0
83,ridge,0.8013408615293037,0.7979410589695967,-0.003399802559707066,3.085554598159453,3.234214116890114,0.14865951873066097,508,193,18,6,0
83,random_forest,0.7896539213947765,0.8614612823334755,0.071807360938699,3.139718313059649,2.3978914791271464,-0.7418268339325027,508,193,18,6,0
83,hist_gb,0.7930949416339441,0.8477147016114956,0.05461975997755153,3.066903038024729,2.505122802300225,-0.5617802357245041,508,193,18,6,0
84,ridge,0.6357979238286041,0.689464814623066,0.05366689079446185,3.8258753283993956,3.900302330290046,0.07442700189065032,567,134,18,6,0
84,random_forest,0.49117821295912667,0.7807630402535591,0.28958482729443247,4.46438469242604,2.7470619373777296,-1.7173227550483103,567,134,18,6,0
