sim,split,outcome,estimator,delta_r2,noise_sd
169,69,incomplete,random_forest,0.05394035297743871,5.839864623879145
169,69,incomplete,hist_gb,0.03313942324188357,5.839864623879145
170,70,complete,ridge,-0.029966096167382217,5.839864623879145
170,70,complete,random_forest,-0.0922412785795963,5.839864623879145
170,70,complete,hist_gb,-0.09361101648885428,5.839864623879145
170,70,incomplete,ridge,-0.011897250579198326,5.839864623879145
170,70,incomplete,random_forest,-0.012462058641782514,5.839864623879145
170,70,incomplete,hist_gb,-0.01638681362901928,5.839864623879145
171,71,complete,ridge,-0.016163693097978937,5.839864623879145
171,71,complete,random_forest,-0.0023157084917911908,5.839864623879145
171,71,complete,hist_gb,-0.03937245188681149,5.839864623879145
171,71,incomplete,ridge,-0.003538464539320607,5.839864623879145
171,71,incomplete,random_forest,0.0008816569413568898,5.839864623879145
171,71,incomplete,hist_gb,-0.012880168841578277,5.839864623879145
172,72,complete,ridge,-0.0030295003148025357,5.839864623879145
172,72,complete,random_forest,0.006245808705147571,5.839864623879145
172,72,complete,hist_gb,-0.005964983941987412,5.839864623879145
172,72,incomplete,ridge,0.00607014723347743,5.839864623879145
172,72,incomplete,random_forest,0.004852841395051599,5.839864623879145
172,72,incomplete,hist_gb,3.253868555774808e-05,5.839864623879145
173,73,complete,ridge,0.03163557465678213,5.839864623879145
173,73,complete,random_forest,0.012469939927050921,5.839864623879145
173,73,complete,hist_gb,-0.018884954337996973,5.839864623879145
173,73,incomplete,ridge,0.06522143535844438,5.839864623879145
173,73,incomplete,random_forest,0.061172749223314726,5.839864623879145
173,73,incomplete,hist_gb,0.04518561537137655,5.839864623879145
174,74,complete,ridge,-0.009322689022444375,5.839864623879145
174,74,complete,random_forest,-0.0409251971552862,5.839864623879145
174,74,complete,hist_gb,-0.052227755571042866,5.839864623879145
174,74,incomplete,ridge,0.00498420929242771,5.839864623879145
174,74,incomplete,random_forest,-0.0020911264942113927,5.839864623879145
174,74,incomplete,hist_gb,-0.01371173814423976,5.839864623879145
175,75,complete,ridge,-0.004686419053511637,5.839864623879145
175,75,complete,random_forest,-0.029548069829475,5.839864623879145
175,75,complete,hist_gb,-0.007196532485430507,5.839864623879145
175,75,incomplete,ridge,-0.0019449807481555226,5.839864623879145
175,75,incomplete,random_forest,-0.01840189364784872,5.839864623879145
175,75,incomplete,hist_gb,0.0009944283314542446,5.839864623879145
176,76,complete,ridge,0.0014570892614343967,5.839864623879145
176,76,complete,random_forest,0.00411672298114929,5.839864623879145
176,76,complete,hist_gb,-0.02923232634176498,5.839864623879145
176,76,incomplete,ridge,0.0221956559099733,5.839864623879145
176,76,incomplete,random_forest,0.026679996415968077,5.839864623879145
176,76,incomplete,hist_gb,8.082039579448974e-05,5.839864623879145
177,77,complete,ridge,-0.015616639481564443,5.839864623879145
177,77,complete,random_forest,-0.013861005747289212,5.839864623879145
177,77,complete,hist_gb,-0.024914753803329748,5.839864623879145
177,77,incomplete,ridge,-0.004864186888009492,5.839864623879145
177,77,incomplete,random_forest,-0.0012626134942328449,5.839864623879145
177,77,incomplete,hist_gb,-0.022833898388006313,5.839864623879145
178,78,complete,ridge,-0.012576619826078828,5.839864623879145
178,78,complete,random_forest,-0.02566580814746733,5.839864623879145
178,78,complete,hist_gb,-0.052333416086366324,5.839864623879145
178,78,incomplete,ridge,-0.003684383822088688,5.839864623879145
178,78,incomplete,random_forest,0.012631069485635749,5.839864623879145
178,78,incomplete,hist_gb,-0.018706745167713312,5.839864623879145
179,79,complete,ridge,-0.001701281467004545,5.839864623879145
179,79,complete,random_forest,0.00010010162914453336,5.839864623879145
179,79,complete,hist_gb,-0.014835143142558405,5.839864623879145
179,79,incomplete,ridge,0.01344675430471809,5.839864623879145
179,79,incomplete,random_forest,0.03328464392345665,5.839864623879145
179,79,incomplete,hist_gb,0.02016052474578245,5.839864623879145
