sim,split,outcome,estimator,delta_r2,noise_sd
15,15,incomplete,ridge,-0.010129801320086007,5.839864623879145
15,15,incomplete,random_forest,-0.0209360010911821,5.839864623879145
15,15,incomplete,hist_gb,-0.0031104218426234453,5.839864623879145
16,16,complete,ridge,-0.0007243945418389242,5.839864623879145
16,16,complete,random_forest,0.015596362822906329,5.839864623879145
16,16,complete,hist_gb,-0.004829115217406255,5.839864623879145
16,16,incomplete,ridge,0.008105136279023428,5.839864623879145
16,16,incomplete,random_forest,0.02936578416743152,5.839864623879145
16,16,incomplete,hist_gb,0.014783826136559375,5.839864623879145
17,17,complete,ridge,-0.025209719805922348,5.839864623879145
17,17,complete,random_forest,0.005149232914694046,5.839864623879145
17,17,complete,hist_gb,0.017797520042229453,5.839864623879145
17,17,incomplete,ridge,-0.010901742266024916,5.839864623879145
17,17,incomplete,random_forest,0.017178652536706474,5.839864623879145
17,17,incomplete,hist_gb,0.024264802865240354,5.839864623879145
18,18,complete,ridge,-0.011849889477849818,5.839864623879145
18,18,complete,random_forest,-0.00030534792810477107,5.839864623879145
18,18,complete,hist_gb,-0.0002744616650875997,5.839864623879145
18,18,incomplete,ridge,-0.0023534803629400303,5.839864623879145
18,18,incomplete,random_forest,0.006623563826730128,5.839864623879145
18,18,incomplete,hist_gb,0.008030415917229528,5.839864623879145
19,19,complete,ridge,-0.008955507518868533,5.839864623879145
19,19,complete,random_forest,0.05866090771277277,5.839864623879145
19,19,complete,hist_gb,0.06857368974621592,5.839864623879145
19,19,incomplete,ridge,0.018443549796416825,5.839864623879145
19,19,incomplete,random_forest,0.08299344053213842,5.839864623879145
19,19,incomplete,hist_gb,0.0762666950414288,5.839864623879145
