split,estimator,r2_s,r2_sh,delta_r2,mae_s,mae_sh,delta_mae,n_train,n_test,train_groups,test_groups,group_overlap
34,random_forest,0.5451575728043536,0.6718369763414819,0.12667940353712825,4.950328663555217,4.171941211773807,-0.77838745178141,592,109,18,6,0
34,hist_gb,0.5068695581962936,0.6549365536961769,0.14806699549988322,5.207622597078238,4.354141749490209,-0.8534808475880293,592,109,18,6,0
35,ridge,0.3894949736022647,0.5299801733332205,0.14048519973095575,6.00657865155552,5.391990620186685,-0.614588031368835,565,136,18,6,0
35,random_forest,0.20308179017380468,0.4620250940980172,0.2589433039242125,6.613813073109652,5.615622588436064,-0.9981904846735876,565,136,18,6,0
35,hist_gb,0.14431449378567918,0.5204468348272775,0.3761323410415983,6.637570880145534,5.449556724016128,-1.1880141561294062,565,136,18,6,0
36,ridge,0.6230407009867386,0.6819377888286737,0.05889708784193515,3.984090915457539,4.039335733703723,0.05524481824618421,562,139,18,6,0
36,random_forest,0.648471186513657,0.7638826140105008,0.11541142749684385,4.004131828828791,2.9637063605588163,-1.0404254682699743,562,139,18,6,0
36,hist_gb,0.6226519688310621,0.7364237324636209,0.11377176363255881,4.058882482842507,3.20248844595576,-0.8563940368867469,562,139,18,6,0
37,ridge,0.6188037462664313,0.6911835989281783,0.07237985266174696,4.121431837111587,3.916087439126161,-0.2053443979854257,449,252,18,6,0
37,random_forest,0.5582122856338612,0.6567393699450087,0.09852708431114754,4.149795768794429,3.902216615212448,-0.24757915358198135,449,252,18,6,0
37,hist_gb,0.544079117714884,0.7204778043664666,0.17639868665158254,4.151511820288199,3.680189036707082,-0.4713227835811171,449,252,18,6,0
38,ridge,0.6161232972499919,0.7018479437687686,0.08572464651877665,3.7535125562193707,3.8050405988305678,0.051528042611197034,545,156,18,6,0
38,random_forest,0.6832374500304954,0.7580453844959699,0.07480793446547451,3.4643004919954765,3.0430587856619904,-0.4212417063334861,545,156,18,6,0
38,hist_gb,0.681646550578151,0.7829384857790216,0.10129193520087054,3.3902628997473014,2.9537266514184886,-0.4365362483288129,545,156,18,6,0
39,ridge,0.39563846716574225,0.6652641230400285,0.2696256558742862,6.708736265419578,5.116816121117834,-1.591920144301744,618,83,18,6,0
