split,estimator,r2_s,r2_sh,delta_r2,mae_s,mae_sh,delta_mae,n_train,n_test,train_groups,test_groups,group_overlap
40,ridge,0.36769960095717247,0.5208549220125633,0.15315532105539087,5.683092106957139,5.280407037978748,-0.40268506897839096,562,139,18,6,0
40,random_forest,0.3768492752982183,0.5445210023349218,0.16767172703670352,5.53581352065418,5.120181488177899,-0.41563203247628167,562,139,18,6,0
40,hist_gb,0.35861410196525556,0.5484184245218688,0.18980432255661328,5.507132759190518,5.131741837757598,-0.37539092143291963,562,139,18,6,0
41,ridge,0.7869126407282945,0.7920300123099371,0.005117371581642605,3.058356831852548,3.1160677830593606,0.05771095120681258,509,192,18,6,0
41,random_forest,0.8139538599030105,0.7817890309215777,-0.0321648289814328,2.8933783393001344,2.693886364274823,-0.19949197502531124,509,192,18,6,0
41,hist_gb,0.8236790556457417,0.790937783746746,-0.03274127189899578,2.8252572909093274,2.6759595735127717,-0.14929771739655573,509,192,18,6,0
42,ridge,0.5695308664575478,0.6996574128757664,0.13012654641821864,4.525067290498036,4.240956611137754,-0.2841106793602819,509,192,18,6,0
42,random_forest,0.351949305759798,0.6235835039994329,0.27163419823963486,5.244739632752583,4.231206927089586,-1.013532705662997,509,192,18,6,0
42,hist_gb,0.34081078451467683,0.6474116494752665,0.3066008649605897,5.294674479729584,4.290433248208757,-1.004241231520827,509,192,18,6,0
43,ridge,0.7604330835750639,0.7293473528572457,-0.031085730717818172,3.5485904922697333,3.7776143852910704,0.22902389302133708,493,208,18,6,0
43,random_forest,0.6569241736828255,0.7297104140301149,0.07278624034728942,3.8660301699137425,3.5938118222815163,-0.2722183476322262,493,208,18,6,0
43,hist_gb,0.6002087154466758,0.7173981186108525,0.1171894031641767,4.054177516000412,3.6070385008878345,-0.4471390151125778,493,208,18,6,0
44,ridge,0.7847300765559082,0.7563134151207811,-0.02841666143512711,3.041353697536364,3.225176318458397,0.1838226209220326,492,209,18,6,0
44,random_forest,0.7128022396921132,0.7881314055834094,0.07532916589129623,3.0280405162434265,2.8925921532246117,-0.1354483630188148,492,209,18,6,0
44,hist_gb,0.7033304364472988,0.7862380937222914,0.08290765727499261,2.9574913720598346,2.8337158253812853,-0.12377554667854929,492,209,18,6,0
45,ridge,0.6980567564819639,0.6971306302053211,-0.0009261262766427913,4.1421411712516365,4.064450176389395,-0.07769099486224107,546,155,18,6,0
45,random_forest,0.4574047881298864,0.759111198637648,0.3017064105077616,5.1550813909285935,3.421416868983482,-1.7336645219451117,546,155,18,6,0
45,hist_gb,0.44028625294326607,0.7422152227879726,0.3019289698447065,4.938586689861756,3.5831767264435683,-1.3554099634181878,546,155,18,6,0
46,ridge,0.20298027932277918,0.47133944136834527,0.2683591620455661,6.70759372747733,5.724443199182699,-0.9831505282946313,607,94,18,6,0
46,random_forest,0.14829203293731763,0.5127955009914407,0.36450346805412304,7.027388007096376,5.449434999272779,-1.5779530078235968,607,94,18,6,0
46,hist_gb,0.13259861012033192,0.3915540214140709,0.258955411293739,6.835610100343136,5.969481437022932,-0.8661286633202048,607,94,18,6,0
47,ridge,0.6350261893516171,0.6060081777926567,-0.029018011558960444,3.7874538690787176,4.125820800130812,0.3383669310520947,532,169,18,6,0
47,random_forest,0.5371184084442108,0.6091080963687754,0.07198968792456462,4.165977467595879,3.6994626564145534,-0.46651481118132576,532,169,18,6,0
