split,estimator,r2_s,r2_sh,delta_r2,mae_s,mae_sh,delta_mae,n_train,n_test,train_groups,test_groups,group_overlap
60,ridge,0.7139317793019658,0.6759841383367433,-0.03794764096522252,3.6701775691609093,4.070816174514614,0.40063860535370477,512,189,18,6,0
60,random_forest,0.6126789884786958,0.7279160369199998,0.115237048441304,4.249228072719201,3.4241757387734038,-0.8250523339457971,512,189,18,6,0
60,hist_gb,0.5557187514480888,0.7102790463762619,0.15456029492817314,4.439440420278205,3.5442395706361016,-0.8952008496421038,512,189,18,6,0
61,ridge,0.7301936514002783,0.8047806254719864,0.07458697407170811,3.586347497628494,3.521691873971346,-0.06465562365714783,547,154,18,6,0
61,random_forest,0.7570438746778894,0.8556238450699625,0.09857997039207311,3.682028650500193,2.8881456867062663,-0.7938829637939269,547,154,18,6,0
61,hist_gb,0.7639478440270913,0.8513817711214471,0.08743392709435582,3.5746128935415316,2.9626899400321034,-0.6119229535094282,547,154,18,6,0
62,ridge,0.4927414880747326,0.6739186754941178,0.18117718741938516,5.3636875156562915,4.562118258251781,-0.8015692574045108,546,155,18,6,0
62,random_forest,0.48578716878458905,0.7045776961030232,0.21879052731843418,5.37089540624646,4.153611381399975,-1.2172840248464842,546,155,18,6,0
62,hist_gb,0.5299196945562779,0.7143560299604772,0.18443633540419935,4.982890819959226,4.262169129079978,-0.7207216908792482,546,155,18,6,0
63,ridge,0.8151444554693604,0.8587520359073995,0.04360758043803903,2.8605847196227403,2.848065454484842,-0.012519265137898472,507,194,18,6,0
63,random_forest,0.8404512951241856,0.9217836270583728,0.08133233193418721,2.8605041305282173,2.158209746320814,-0.7022943842074034,507,194,18,6,0
63,hist_gb,0.867243594486972,0.9222786732733262,0.055035078786354275,2.49850262221499,2.174256445307506,-0.3242461769074838,507,194,18,6,0
64,ridge,0.5265437970746654,0.6398144828860257,0.11327068581136035,4.735362199745871,4.5752811431039735,-0.1600810566418973,540,161,18,6,0
64,random_forest,0.2754000622303895,0.562320747478009,0.2869206852476195,5.6243391151120425,4.6450208653940175,-0.9793182497180251,540,161,18,6,0
64,hist_gb,0.2660682621789773,0.5950746826298046,0.3290064204508273,5.552667974256281,4.87869777750303,-0.6739701967532508,540,161,18,6,0
65,ridge,0.6417131021020825,0.6060303356813341,-0.03568276642074841,3.4234770115584827,3.6497295524030644,0.22625254084458168,549,152,18,6,0
65,random_forest,0.4601463869276513,0.6595036060901462,0.19935721916249494,4.154463235389688,3.1238325353537197,-1.0306307000359682,549,152,18,6,0
65,hist_gb,0.48643213772801563,0.6726788113932123,0.18624667366519665,3.9202241978130754,2.997399904383017,-0.9228242934300583,549,152,18,6,0
66,ridge,0.7847833406001548,0.8341567905946705,0.04937344999451576,3.0436451930971313,2.9674423252360516,-0.07620286786107977,555,146,18,6,0
66,random_forest,0.7901447894513219,0.8912937558392455,0.10114896638792359,3.3930549491101774,2.343906365370366,-1.0491485837398113,555,146,18,6,0
66,hist_gb,0.8061335514553978,0.8673386871781114,0.06120513572271358,2.9791279431987916,2.5570753468009593,-0.4220525963978323,555,146,18,6,0
67,ridge,0.6101048405355469,0.7065816112544618,0.09647677071891492,4.160538933945815,3.96285945113238,-0.19767948281343495,468,233,18,6,0
67,random_forest,0.518182850320207,0.6518136121861493,0.13363076186594236,4.2508880433350535,4.015612548479266,-0.23527549485578714,468,233,18,6,0
67,hist_gb,0.5002189301458231,0.7019279538864369,0.20170902374061384,4.285380041391575,3.907323411927004,-0.37805662946457064,468,233,18,6,0
68,ridge,0.7488714994741683,0.7266114394033028,-0.02226006007086556,3.5096756549469155,3.620074312662961,0.11039865771604562,529,172,18,6,0
68,random_forest,0.493671160538075,0.8058888637204422,0.3122177031823672,4.18038467266374,2.9436714172197798,-1.2367132554439602,529,172,18,6,0
68,hist_gb,0.4442893213576574,0.779657188823971,0.33536786746631353,4.157878033471475,3.1127595564832284,-1.0451184769882462,529,172,18,6,0
69,ridge,0.5468975690077783,0.7135246798761836,0.16662711086840531,4.346083543805134,3.766112070612339,-0.5799714731927952,509,192,18,6,0
69,random_forest,0.3997412394972799,0.6049208152098619,0.20517957571258194,4.786294815441372,3.9885609191269427,-0.7977338963144294,509,192,18,6,0
69,hist_gb,0.3864285253724856,0.7087025298659269,0.32227400449344124,4.762325790206188,3.7770631734421456,-0.9852626167640426,509,192,18,6,0
70,ridge,0.7120249909783458,0.7200506809560699,0.008025689977724126,3.9365568735998515,3.732440383218996,-0.20411649038085544,473,228,18,6,0
70,random_forest,0.38177095989195564,0.7875995064361876,0.40582854654423195,4.750775470892058,3.097437218109157,-1.6533382527829006,473,228,18,6,0
70,hist_gb,0.5736970529088943,0.7542514937649578,0.18055444085606354,4.158569669659243,3.3401251818484727,-0.81844448781077,473,228,18,6,0
71,ridge,0.6912720178436687,0.7505867788178068,0.059314760974138125,3.822651338751086,3.5563285425729374,-0.26632279617814847,514,187,18,6,0
71,random_forest,-0.07725276653525825,0.803559958303314,0.8808127248385722,5.503570068830277,2.8194323315809924,-2.684137737249285,514,187,18,6,0
71,hist_gb,-0.20911017911149266,0.7587793724673342,0.9678895515788268,5.667983703645431,3.0626731988423517,-2.6053105048030796,514,187,18,6,0
