split,estimator,r2_s,r2_sh,delta_r2,mae_s,mae_sh,delta_mae,n_train,n_test,train_groups,test_groups,group_overlap
36,random_forest,0.4727545732638398,0.5410959404962525,0.0683413672324126,5.327125602847341,4.864524451642397,-0.4626011512049439,546,155,9,3,0
36,hist_gb,0.4523663481386233,0.5965146399313799,0.1441482917927565,5.35639472199727,4.904155614622037,-0.4522391073752327,546,155,9,3,0
37,ridge,0.3624102961058455,0.6138058927098924,0.2513955966040468,7.255929446453143,5.82513536045999,-1.4307940859931527,601,100,9,3,0
37,random_forest,0.0717917542762898,0.6122957530959381,0.5405039988196483,9.63271973793327,5.660780717952996,-3.971939019980274,601,100,9,3,0
37,hist_gb,-0.3001199904263583,0.5645884718186411,0.8647084622449994,10.98780271809702,6.182442769233009,-4.80535994886401,601,100,9,3,0
38,ridge,0.4708762108163018,0.7169007196441455,0.2460245088278436,5.221540525850328,4.354320430892106,-0.8672200949582214,617,84,9,3,0
38,random_forest,0.2669243021777966,0.7700999391706317,0.5031756369928351,5.783368464514929,3.346485520016361,-2.4368829444985685,617,84,9,3,0
38,hist_gb,0.3909246976310102,0.7519342630794477,0.3610095654484374,5.272849219285134,3.4442332913215084,-1.8286159279636256,617,84,9,3,0
39,ridge,0.8584470106271411,0.8302092382146624,-0.0282377724124787,2.699674813161552,2.9427232506341,0.2430484374725483,548,153,9,3,0
39,random_forest,0.7581853442836155,0.7681044386771775,0.0099190943935619,3.397888905808251,2.864351916452593,-0.5335369893556576,548,153,9,3,0
39,hist_gb,0.5960901053214951,0.7461204795272756,0.1500303742057804,3.934712753512146,2.961185217098302,-0.9735275364138448,548,153,9,3,0
40,ridge,0.6333245207402223,0.536472117744404,-0.0968524029958183,3.726871327766625,4.24799341554426,0.5211220877776346,528,173,9,3,0
40,random_forest,0.3893630597552139,0.6384582310036172,0.2490951712484033,4.538663771380659,3.621003840208293,-0.9176599311723654,528,173,9,3,0
40,hist_gb,0.3528510324450384,0.5715182299654777,0.2186671975204392,4.651844725885604,3.885681166901247,-0.7661635589843567,528,173,9,3,0
41,ridge,0.8478268219662355,0.82266241737101,-0.0251644045952255,2.7005332323114644,3.021791796548808,0.3212585642373433,451,250,9,3,0
41,random_forest,0.8607804728691378,0.8735819631788037,0.0128014903096658,2.6014738942370084,2.4554372399902595,-0.1460366542467488,451,250,9,3,0
41,hist_gb,0.8700139259090043,0.8842901151731007,0.0142761892640964,2.5222837430028666,2.390327039183793,-0.1319567038190734,451,250,9,3,0
42,ridge,0.6310542674187394,0.7333535875495503,0.1022993201308108,3.992555624458712,3.693325158178719,-0.2992304662799929,449,252,9,3,0
42,random_forest,0.5756372993561127,0.6763514338215385,0.1007141344654257,3.926356346643057,3.64397905746463,-0.2823772891784273,449,252,9,3,0
42,hist_gb,0.5654932515302025,0.7248237925386531,0.1593305410084506,3.8786692401717255,3.624079895137402,-0.2545893450343235,449,252,9,3,0
43,ridge,0.5977415472894803,0.6304132422511555,0.0326716949616752,4.310451273965148,4.104895903441402,-0.2055553705237462,489,212,9,3,0
43,random_forest,-0.2239342096504921,0.6769351888996574,0.9008693985501496,6.205121232059033,3.756049258641713,-2.4490719734173205,489,212,9,3,0
43,hist_gb,-0.319485744906002,0.6461776327097379,0.96566337761574,6.540548502693814,3.8716697200129193,-2.668878782680894,489,212,9,3,0
44,ridge,0.5372146849500355,0.6759453912643483,0.1387307063143127,4.852363784342135,4.220830430182255,-0.6315333541598802,464,237,9,3,0
44,random_forest,0.3334959562528654,0.609413709373417,0.2759177531205515,5.698951958016522,4.338995146466853,-1.3599568115496696,464,237,9,3,0
44,hist_gb,0.282775464585229,0.6693412792378551,0.386565814652626,5.986009924330562,4.32625961940235,-1.6597503049282114,464,237,9,3,0
45,ridge,0.6722505647026507,0.8173066317574889,0.1450560670548382,3.963626185987789,3.351397802490692,-0.6122283834970972,499,202,9,3,0
45,random_forest,0.5916955239465433,0.8198560166489807,0.2281604927024373,3.8843448474704414,3.170493520985792,-0.7138513264846504,499,202,9,3,0
45,hist_gb,0.6363830848615568,0.8264032006180808,0.190020115756524,3.7109576569462375,3.057590683754278,-0.6533669731919596,499,202,9,3,0
46,ridge,0.7445428504827685,0.7089959020684071,-0.0355469484143613,3.123294234361428,3.41880678899206,0.2955125546306316,474,227,9,3,0
46,random_forest,0.7092092802834478,0.7581591030558712,0.0489498227724234,3.3336253468297072,3.0264289769341355,-0.3071963698955717,474,227,9,3,0
46,hist_gb,0.7268405997648566,0.7452543744196485,0.0184137746547918,3.1791062517910897,3.0847844333488856,-0.0943218184422041,474,227,9,3,0
47,ridge,0.8972714420681152,0.8515318644055951,-0.04573957766252,2.2478056387471312,2.798546364491032,0.5507407257439003,515,186,9,3,0
47,random_forest,0.8229022774054671,0.9023719652611182,0.0794696878556511,2.945752643763054,2.1679039361008665,-0.7778487076621876,515,186,9,3,0
47,hist_gb,0.8663227554792234,0.8981560323369653,0.0318332768577418,2.548178616385954,2.176350725050032,-0.3718278913359225,515,186,9,3,0
48,ridge,0.7432641280241583,0.6247348661629891,-0.1185292618611691,3.239515357606102,3.903118545282221,0.6636031876761188,602,99,9,3,0
48,random_forest,0.4203198435736424,0.6364634932755945,0.2161436497019521,4.192931720681376,3.463620380292466,-0.7293113403889095,602,99,9,3,0
48,hist_gb,0.4110710333094454,0.6202354306395834,0.209164397330138,4.204098938235499,3.4704394968787318,-0.7336594413567679,602,99,9,3,0
49,ridge,0.8972714420681152,0.8515318644055951,-0.04573957766252,2.2478056387471312,2.798546364491032,0.5507407257439003,515,186,9,3,0
49,random_forest,0.8250634206785055,0.9084864075529056,0.0834229868744002,2.920746409080833,2.0863557710100844,-0.8343906380707486,515,186,9,3,0
49,hist_gb,0.8663227554792234,0.8981560323369653,0.0318332768577418,2.548178616385954,2.176350725050032,-0.3718278913359225,515,186,9,3,0
50,ridge,0.5924308376284646,0.712933382128086,0.1205025444996213,4.126773800687499,3.714676164131711,-0.4120976365557882,513,188,9,3,0
50,random_forest,0.52578968315857,0.644096468542167,0.1183067853835969,4.550655654776055,3.858306502446125,-0.6923491523299292,513,188,9,3,0
50,hist_gb,0.5412593478776471,0.7120461734244092,0.1707868255467621,4.1701290339998645,3.637883741003575,-0.5322452929962895,513,188,9,3,0
51,ridge,0.6791960605463983,0.8233522220345046,0.1441561614881064,3.939618301357767,3.2615132124284614,-0.6781050889293057,499,202,9,3,0
51,random_forest,0.6123047102928625,0.8246346355571973,0.2123299252643348,3.8782203542073552,3.17876690195484,-0.6994534522525151,499,202,9,3,0
51,hist_gb,0.6540386741179216,0.8365521060334152,0.1825134319154936,3.654963172558205,2.978519873083576,-0.6764432994746286,499,202,9,3,0
52,ridge,0.6884696947363145,0.7570292538559933,0.0685595591196788,3.749913689500796,3.4029055952846057,-0.3470080942161901,466,235,9,3,0
