time_index,v1_cx,v1_cy,v1_sx,v1_sy,v1_covxy,v1_entropy,v1_occupancy,v1_edge,v2_cx,v2_cy,v2_sx,v2_sy,v2_covxy,v2_entropy,v2_occupancy,v2_edge,v3_cx,v3_cy,v3_sx,v3_sy,v3_covxy,v3_entropy,v3_occupancy,v3_edge,v4_cx,v4_cy,v4_sx,v4_sy,v4_covxy,v4_entropy,v4_occupancy,v4_edge,mean_cx,sd_cx,mean_cy,sd_cy,mean_sx,sd_sx,mean_sy,sd_sy,mean_covxy,sd_covxy,mean_entropy,sd_entropy,mean_occupancy,sd_occupancy,mean_edge,sd_edge
11,0.4055740112028421,0.5299973375109518,0.17646547165564513,0.22985455079167585,-0.0014449756521481318,0.8663918340472636,0.2450635045073901,0.02080643032267774,0.3982232320974616,0.5251110966248254,0.17354782020945714,0.22998059244033156,-0.001072451433181807,0.8602153789478761,0.24059881498811644,0.019860876966740867,0.4139184552250523,0.5215575401243085,0.17569674064111715,0.22852467621895212,0.0007905555047333047,0.8620877145869352,0.22723273384116907,0.03152279271406115,0.4257745268837198,0.5192479766165096,0.1830239640103979,0.23490258408797973,0.003502716687466936,0.870817742283814,0.22179797747697563,0.019761366446706514,0.41087255635226894,0.010239948858114788,0.5239784877191488,0.004054259436033314,0.17718349912915432,0.003537485176316449,0.2308156008847348,0.002427582331842271,0.0004439612767175756,0.0019585519172120066,0.8648781674664723,0.004095667209706907,0.2336732577034128,0.009489516505541352,0.022987866612546565,0.004944491768883167
12,0.40642122574149514,0.5297876813644407,0.17638762605352543,0.22986337250269323,-0.0013784276247233703,0.8662113563881372,0.24466892094195633,0.020731429329359986,0.3980016597666906,0.5245143794861801,0.17423640378884087,0.22994215070170523,-0.0010766883844407218,0.8607312893567258,0.2370663375018568,0.019542884704109614,0.4149498495116447,0.5218485183868777,0.17529922303351983,0.22904495109419082,0.0008299436009847286,0.861576489744145,0.22887597375408497,0.03129463922537096,0.42674371116197884,0.520358769728262,0.18284205421441674,0.2342479188766408,0.003480849480174529,0.8702790467498436,0.22307999463848038,0.019671988297729683,0.41152911154545235,0.010633296040475288,0.5241273372414401,0.0035911145123516505,0.1771913267725757,0.0033499358899436744,0.2307745982938075,0.0020358620251790076,0.0004639192679987914,0.0019367211808462993,0.864699545559713,0.0038378685631255097,0.23342280670909463,0.008176152111861457,0.022810235389142557,0.004920130038833896
13,0.4066522136904834,0.5325729793492033,0.17605475323074102,0.22914941004475767,-0.0012374175585869631,0.8659002646089703,0.24804017433062236,0.020746302764212743,0.3987324286829947,0.52831487548251,0.17437915440499524,0.23018016537671385,-0.000928908094693139,0.8608758186791463,0.238534907368724,0.019541816161199807,0.4173815479057002,0.5232541783934942,0.17670889621295569,0.23091371401776087,0.000947796327455193,0.8636272697580627,0.2224208082664884,0.030496350472950174,0.42838312566402936,0.5201803920702185,0.1824705657276285,0.23482831015361236,0.003492074293791698,0.8705438658511517,0.22478723679812834,0.019511239177917486,0.4127873289858019,0.011174922636435384,0.5260806063238564,0.004741942883932879,0.17740334239408012,0.003046449307609444,0.2312678998982112,0.002149019222408141,0.0005683862419916972,0.0018837941457363592,0.8652368047243327,0.0035430875982775684,0.23344578169099078,0.010433311259568959,0.02257392714407005,0.004601053055179078
14,0.4090488474001171,0.5335378485057855,0.17598054641558203,0.22792612882865107,-0.0013519656650155861,0.8665720014123066,0.24604169920714497,0.020625650176491907,0.3996425315922313,0.5297685206828565,0.17496269770726794,0.228552140540657,-0.0011258427773861625,0.8600448166840703,0.2380246811404486,0.019158586151926775,0.42110991979556056,0.5250300663318743,0.17707864875756948,0.23288163000776327,0.0007621504249895989,0.865517407185787,0.22204184765857102,0.03030123790333479,0.42979850648306334,0.5238302670349616,0.1819245704615245,0.2333381538523176,0.0031412218800510932,0.8699714918021432,0.22722319114861853,0.01945610787058961,0.4148999513177431,0.011484281956710139,0.5280416756388695,0.0038728433687671587,0.17748661583548597,0.0026692829662176057,0.23067451330734723,0.0024507360366628483,0.00035639096565973587,0.0018052301243319132,0.8655264292710767,0.0035672103932785225,0.23333285478869578,0.00933197182773769,0.02238539552558577,0.0046029960119109165
15,0.41040998688169295,0.5339579868383538,0.17628962328785414,0.22544242493543648,-0.0010240817754988778,0.8666360491882165,0.24645754423833927,0.0200863527567636,0.39952425875783737,0.5299961486828747,0.1751731153100661,0.2271847535743971,-0.0010557208923705425,0.8596660748128198,0.2355381113060755,0.018754385308599464,0.42335590532874623,0.525600482959645,0.17881708568704974,0.23242878738616962,0.00040025731964797714,0.8673071042767322,0.21985677909610812,0.029518625285156436,0.4302031779381966,0.5227492631904284,0.18145902005405484,0.2320154681044783,0.003119182527565014,0.8698958286242187,0.2315457536068405,0.01926018848564621,0.41587333222661826,0.011816024331303679,0.5280759704178255,0.00426576633745175,0.17793471108475623,0.002425492925786109,0.22926785850012035,0.003021344818537065,0.00035990929483589273,0.0016981355103214055,0.8658762642254967,0.003786420702279147,0.23334954706184083,0.009512069459844664,0.021904887959041427,0.004421429876409309
16,0.41002581747270034,0.5324608390180103,0.1769489213943908,0.22304200047459005,-0.001003428316594457,0.8666456152566719,0.24851555386122254,0.019536743531107632,0.3991968415689855,0.5310700246912906,0.17570641079450242,0.22570415911804415,-0.0009366952791785284,0.8599797355809212,0.24023106221288185,0.018391555559451392,0.4258667006628907,0.5272457883036646,0.17989599506928586,0.2314313255552579,0.00013160838924972757,0.8682884604288692,0.21337928076723112,0.028371507845420633,0.4304071126535024,0.5266243313153454,0.18246256007227862,0.22950519264776184,0.0032773758231980504,0.8707328988062318,0.23030842109050056,0.018692078228123663,0.41637411808951974,0.012473910871589543,0.5293502458320778,0.0024745090793121313,0.17875347183261442,0.0026269601334062303,0.22742066944891348,0.0032615084344739336,0.00036721515416869815,0.0017394964507996538,0.8664116775181735,0.003988103291789416,0.23310857948295902,0.013088074099803565,0.02124797129102583,0.004134149660712919
17,0.4101262631480564,0.5283225396056539,0.17730549944150575,0.22006775350242833,-0.0009873052396707888,0.8665600201210423,0.2467057229927956,0.01922999207354118,0.3975102810255283,0.5268793160970768,0.17706891328806482,0.2241035705251158,-0.0010754324045799907,0.8605611747239934,0.23811431502019512,0.017955861554691987,0.42743207434602565,0.5236458228034038,0.18192554092646707,0.22964251117188594,2.129901509792401e-05,0.8699074278909962,0.21423947663677215,0.028095896395560118,0.43113448313535213,0.5249950529245664,0.18301913936113168,0.22588203627866305,0.0031158803009524354,0.8707553738673124,0.23339240251782534,0.018527188150360807,0.4165507754137406,0.013554537817301348,0.5259606828576753,0.0017827838178732787,0.17982977325429234,0.0026720125530312424,0.2249239678695233,0.0034437775681202707,0.0002686104179498949,0.0016994031279014411,0.8669459991508359,0.004006131509530816,0.23311297929189706,0.011896041570598844,0.020952234543538523,0.004149009667343658
18,0.4099351600351546,0.5287581642002506,0.17736745511628085,0.22045541077532121,-0.0009897591575125646,0.8663671620183456,0.24843262535743463,0.018759084333301583,0.3970289233023861,0.5267927808190273,0.17944247444783692,0.22393935619941802,-0.0012588087027585826,0.8605798863420022,0.23601266179765146,0.01746838597139949,0.4297131002131045,0.5198677740463155,0.18487850436509265,0.22896470664562582,0.0001622109255000699,0.8728982109851314,0.2141936291453134,0.02749053806557338,0.43343841739208744,0.5249866780773174,0.18366403253815142,0.22681569273973537,0.003152359919902129,0.8718598583679006,0.23377910522968662,0.01815722342341716,0.4175289002356831,0.014828025911585054,0.5251013492857277,0.0033029038444807994,0.18133811661684046,0.003053843572692972,0.2250437915900251,0.0031932046830084777,0.00026650074628276283,0.0017495583298293169,0.8679262794283449,0.004914099234760937,0.2331045053825215,0.012262595164900756,0.020468807948422905,0.004079638578803662
19,0.4090772421394446,0.5369122755397427,0.1766193592146275,0.21998559750667168,-0.000500887753216739,0.8652757157370309,0.25367496613654933,0.018107994066313103,0.3978757852094551,0.5246102621938121,0.18153648851532023,0.2255792246902558,-0.001384527074868126,0.8610858025777065,0.2306526488924168,0.01689317783198187,0.43281311448695586,0.5153725252843371,0.18816502728935897,0.23075199892016343,0.0004988029935758544,0.8761024557072367,0.2093858260221702,0.02676579094432456,0.4363609565506434,0.5321975985502717,0.18342114926835748,0.22767277377137612,0.003380755028972105,0.8730067815824373,0.24003848709985887,0.018049230774014473,0.4190317745966247,0.01610042297394237,0.5272731653920409,0.008152894804694184,0.18243550607191605,0.004136263492707962,0.22599739872211677,0.003928413419368436,0.0004985357986157736,0.0017924815887952617,0.8688676889011028,0.005977749679550995,0.2334379820377488,0.016119603610342474,0.019954048404158504,0.003962480659748076
20,0.40965822366239973,0.542426251106468,0.174244928414289,0.2230721659576685,0.0004683475919313809,0.8610397047357407,0.26182624570614227,0.01741143546303645,0.3979139829576032,0.5215994514880743,0.18275690999394284,0.22936628822345245,-0.0010933554040819208,0.8618651557906283,0.22218727792632206,0.01587845969926207,0.43523199790145584,0.5123894976498004,0.18932094647815895,0.23302750752201615,0.0007921049587265013,0.8768423692545024,0.20451509894440725,0.02547297919308677,0.4424691710205336,0.5406074052701579,0.18384946329974372,0.23110071942068047,0.004466694939689868,0.8746910457766862,0.24518968664122848,0.01743533701564228,0.42131834388549816,0.018198006557259314,0.5292556513786252,0.012702475663954313,0.18254306204653362,0.005397942995393201,0.2291416702809544,0.003735871402576722,0.0011584480215664572,0.002038722773068244,0.8686095688893894,0.007203355369790655,0.23342957730452502,0.021835219841287886,0.019049552842756893,0.003761826653671111
21,0.4099778131869384,0.5464039989776059,0.17098947604433762,0.22286174707034656,0.0006260825225931284,0.8594735243262278,0.27123578862555514,0.017038612161864013,0.3968504172734532,0.5285393177520838,0.18184838531634537,0.2338931239696091,-0.0007024109524169445,0.8623742202817715,0.22169990184473415,0.015497451501470515,0.4372707180241121,0.5162608853730035,0.18948883114087128,0.23529954764328317,0.0007725774985281192,0.8772186619709359,0.2078656982274103,0.025824638837776616,0.44424165728420645,0.5442250179251458,0.18339921985519186,0.22926993948063543,0.004252901309930326,0.8761469468727253,0.24229667281732767,0.01706250167201247,0.4220851514421775,0.019396466377507977,0.5338573050069597,0.012276236934870082,0.18143147808918653,0.006670872585311864,0.23033108954096856,0.0048551720252545845,0.0012372875946586573,0.0018334314581424963,0.8688033383629151,0.007954955163819662,0.23577451537875682,0.023859155783770868,0.018855801043280905,0.004073122571096616
22,0.41214749951532237,0.553179352746106,0.16887740750659622,0.22187659537246174,0.0010645169275978455,0.8593983568461941,0.2835400714399662,0.017078085613147963,0.397587210881892,0.5318233378735232,0.18438979541860268,0.2356092660877297,-0.0007045230006070707,0.8627548127315565,0.21308252555425578,0.014533737754850826,0.4405890369271041,0.5154721611254419,0.18986055795792514,0.2384995172932505,0.0007328671330125093,0.8800744224470151,0.2019941110569608,0.02484598177729539,0.4497908448745023,0.5461070705897997,0.1811527585515593,0.22838928523401952,0.0036635698592162496,0.8765918909903038,0.24521408907549763,0.01684707127712186,0.4250286480497052,0.02106091495523014,0.5366454805837177,0.014443451209155914,0.18107012985867083,0.007696770612627508,0.23109366599686537,0.006471192776654051,0.0011891077298048834,0.0015757917472819496,0.8697048707537673,0.00879610972954089,0.2359576992816701,0.031727597570501864,0.01832621910560401,0.003893453980865994
23,0.4167543763814809,0.5586630803025731,0.16706888703354594,0.22202317536148025,0.0016727700056075696,0.8588565301496216,0.2922715513107731,0.01667061975391392,0.4036653849514877,0.5335009043816757,0.18725749716668078,0.2393219042746546,-0.0005662942765662015,0.8633971293902746,0.20434532238747774,0.013439536426179899,0.4496158144509834,0.5160961715717624,0.19289357239979538,0.24001346092326262,0.002179186275825696,0.8841587473849594,0.2043525927065899,0.025088933441895098,0.4618012818124652,0.5519728507816077,0.17978524361219173,0.22765457532610142,0.004164630081751155,0.8762314042015401,0.24826270055796934,0.016502394595815706,0.43295921439910434,0.02361160941596622,0.5400582517594048,0.016622856301879832,0.18175130005305346,0.009668338400510519,0.23225327897137474,0.007680966454340252,0.0018625730216545548,0.001683384403361586,0.8706609527815989,0.010066378595492028,0.23730804174070252,0.03644720298685969,0.017925371054451154,0.004331241196788446
24,0.4184172880031533,0.561546338043202,0.16579184201368313,0.2182237698079965,0.0015190772978195453,0.8553571181842372,0.30444181228628703,0.01516734537377741,0.4064227861417365,0.529321635698034,0.1883017385348968,0.2396193835813452,-0.0013970805539686266,0.866641133870384,0.1974474429691237,0.012279819230504417,0.46046759727498004,0.5121193150756964,0.19608744081504292,0.23627197968377192,0.004042675396825668,0.8874833453748832,0.2066794387819701,0.025864338532932463,0.4765599930479421,0.5538113538864705,0.1822919921307023,0.2263706728688856,0.005574931917375663,0.8786066718473132,0.2525144549585933,0.015422821789206821,0.440466916116953,0.028930634001252276,0.5391996606758507,0.019645585147355173,0.18311825337358129,0.011135030080372884,0.23012145148549978,0.008421147201318228,0.0024349010145130624,0.0026442176705310455,0.8720220673192045,0.012135517194976518,0.24027078724899353,0.04251483670574692,0.01718358123160528,0.005161586721551139
25,0.4101547338329594,0.5458860813437834,0.16435895921097374,0.21200377189977015,-7.012704165031288e-05,0.8497584624587475,0.3042012677241631,0.013388122488072505,0.40573953749475217,0.5223462031649289,0.18750285036658074,0.23125044528193936,-0.0018210048867742961,0.8671271420731076,0.2124659172341228,0.012267740364872659,0.4575282776256872,0.5060497254021143,0.19562233921840314,0.23106646750394025,0.004559082145335099,0.8810431872139093,0.22261253560815397,0.026554083452347367,0.48932875093962247,0.539895953484185,0.18656723782836496,0.22221323323243852,0.006391437745504644,0.880867561190599,0.252606306377191,0.015369126628627536,0.4406878249732553,0.03465253589806281,0.5285444908487529,0.015604644401360683,0.18351284665608064,0.011605609090219054,0.22413347947952206,0.007898333317846755,0.0022648469906037835,0.003333112490556432,0.8696990882340909,0.012822507878838027,0.24797150673590773,0.03566157487772615,0.016894768233480018,0.005686297215336027
26,0.4012464864139475,0.527807437066831,0.1641634100772733,0.20632169874868247,-0.0002432496565556362,0.8437552866738556,0.28353213480652256,0.011924190749752036,0.40143729392491373,0.5226157555821609,0.18293004379682792,0.2237500802479934,-0.001273696013997393,0.8637260486783584,0.2405896806095979,0.01284899044010501,0.4599797558724058,0.5153029812301113,0.19191078328314828,0.22777839963247504,0.00397341812651731,0.87731209716104,0.23657088144488525,0.026290751959566667,0.4950662998932083,0.5254234937462609,0.18774078356669135,0.2187466089695813,0.005757404348872034,0.8795700023756012,0.2450267671893568,0.014293024610195312,0.4394324590261188,0.040059695245718605,0.522787416906341,0.004695629577583996,0.18168625518098522,0.010604190204051699,0.21914919689968304,0.008067497338762667,0.0020534692012090785,0.002904749788483391,0.8660908587222138,0.014248452644064243,0.25142986601259065,0.018774013810401054,0.016339239439904757,0.005807195742682801
27,0.3987209977341144,0.5240771473054898,0.16394322640533351,0.2066948772708026,0.00030477936883012424,0.842519726273461,0.2758703779844682,0.011278265571121708,0.3992292762361012,0.5224785346792676,0.17939729008402483,0.2224619581884677,-0.0011236159995004972,0.8616823826551824,0.24732346218731294,0.012567410651952568,0.46308390981170505,0.5208554813241871,0.1913693244002646,0.22526936734084246,0.003999974386711545,0.8776329276484618,0.2460586278563098,0.0266330774108077,0.4992425991760836,0.5271474088431892,0.1871957812383106,0.21880831971791345,0.004865224634209665,0.8783690519627327,0.24047331177120468,0.013874252005287205,0.44006919573950104,0.04303702255451317,0.5236396430380335,0.0023235511613426004,0.18047640553198338,0.010468001164712049,0.21830863062950656,0.007085741697917831,0.002011590597562709,0.0024919682123201417,0.8650510221349594,0.01461746635011735,0.2524314449498239,0.013775746953701158,0.016088251409792295,0.006156854557424521
28,0.39726737598161427,0.5191209642664825,0.16259812238220725,0.20710043288999083,8.567865591088111e-05,0.8417321129729393,0.2738682136309305,0.010637030877094283,0.3984532831448537,0.5203393849386225,0.17847194832326932,0.2217068535385358,-0.0015788644294309493,0.8615385156471853,0.2498648339868239,0.012649160117622339,0.4635438304354868,0.5190124370900012,0.19243087991508478,0.22335674706817404,0.0036762679494787946,0.8792320750270516,0.2510652070692204,0.027261356291339266,0.503875817146477,0.5234609747160802,0.186582383848917,0.21816922195548608,0.0043255189663318995,0.8778334434506455,0.23808876380997473,0.013673686608688822,0.4407850766771079,0.045233210761253126,0.5204834402527966,0.0017962916336038072,0.1800208336173696,0.011213976803421332,0.2175833138630467,0.006335814711176505,0.0016271502855726566,0.0024563561364196714,0.8650840367744554,0.015170674196352815,0.2532217546242374,0.012953795718075834,0.016055308473686178,0.006561387222543093
29,0.39554566869528535,0.5172869933289462,0.16171646820296565,0.20804537465701842,-0.00016579173830114395,0.8408678410124223,0.27150196381299835,0.01060684483235326,0.39891256429199784,0.5175148180433713,0.17846149294640423,0.22169347822842264,-0.0018266577299960117,0.8612609626666777,0.24814064442861233,0.012486934713294847,0.4649259254754385,0.5151613688322874,0.1936896078786419,0.22181721286629638,0.0032851903295783103,0.8802431576390295,0.2501510979524437,0.027927335928577525,0.5062959299719341,0.5202456085739022,0.18763125255458332,0.21764594225197367,0.0038884785353748797,0.8782451162136544,0.2423802249517231,0.01380042219907147,0.44142002210866393,0.04656380349934611,0.5175521971946269,0.001805703146110786,0.1803747053956488,0.012059584381476685,0.21730050200092776,0.005600795217995727,0.0012953048491640086,0.0023751656560963242,0.8651542693829459,0.01584324193254936,0.2530434827864444,0.011032047673124695,0.016205384418324274,0.006862188138438055
30,0.3977841334305961,0.5151668948047758,0.1608166650335715,0.2086781685973264,-0.0003801745564886423,0.840522562168765,0.27282270741287906,0.010553606552969228,0.3977026083788947,0.517395966396721,0.17811843340423045,0.22260783094600553,-0.0016597151797740736,0.8596669804543446,0.2460476281419998,0.012363115334449535,0.4666058152786899,0.5136307737458575,0.19324582687359426,0.22179087758029525,0.002846641148204307,0.8808927437471935,0.25204840640747367,0.028326118511996977,0.5127869517555618,0.518847973923345,0.18939051083612987,0.21935352300919214,0.0033506463618170317,0.8790115885491857,0.23990567620135178,0.013852364404364983,0.44371987721093564,0.0487896211678451,0.5162604022176749,0.002005974681954828,0.18039285903688154,0.01259520646640797,0.21810760003320484,0.005574161663951199,0.0010393494434396556,0.0021159155806451837,0.8650234687298721,0.016404936563553216,0.25270610454092607,0.012382412442394344,0.01627380120094518,0.0070557742219272595
