time_index,v1_cx,v1_cy,v1_sx,v1_sy,v1_covxy,v1_entropy,v1_occupancy,v1_edge,v2_cx,v2_cy,v2_sx,v2_sy,v2_covxy,v2_entropy,v2_occupancy,v2_edge,v3_cx,v3_cy,v3_sx,v3_sy,v3_covxy,v3_entropy,v3_occupancy,v3_edge,v4_cx,v4_cy,v4_sx,v4_sy,v4_covxy,v4_entropy,v4_occupancy,v4_edge,mean_cx,sd_cx,mean_cy,sd_cy,mean_sx,sd_sx,mean_sy,sd_sy,mean_covxy,sd_covxy,mean_entropy,sd_entropy,mean_occupancy,sd_occupancy,mean_edge,sd_edge
1,0.4064706835270423,0.5057560039320668,0.1791480548112308,0.21903957111967856,-1.2454826974915047e-05,0.861713235993106,0.23450215932114304,0.03427833465796682,0.4492634528459779,0.50193399381254,0.17775595657945217,0.2177380283614708,0.0024329647708817843,0.8608484083457383,0.22495922142960081,0.018796164444477514,0.433703209818064,0.4990651342693538,0.18034963709863971,0.2194684625902799,-0.00046564612801658464,0.8646253943014803,0.20709779438047934,0.017845694003764023,0.40659549428749936,0.49927243505316066,0.18938913530239349,0.22488845310906475,0.002122145119795596,0.8729525824163629,0.22175153894761032,0.019142940833329833,0.4240082101196459,0.018320670129362338,0.5015068917667803,0.0027014971234463714,0.18166069594792905,0.004555436454926574,0.22028362879512348,0.002733892096052341,0.00101925223392147,0.0012732142847592762,0.8650349052641719,0.004780626368722226,0.2220776785197084,0.009838372687746485,0.022515783484884547,0.006807697467186628
2,0.400683435796865,0.5095393161611108,0.17943504549629158,0.21833505009277585,0.00018312064189235692,0.8625028656029609,0.23500583585531057,0.03415014295973115,0.4448045497908117,0.5037399863445983,0.1796538948700395,0.21744130630435912,0.002364747485726404,0.8611567502453198,0.22218561684596017,0.018332951944470297,0.4342410929162509,0.5035069473385761,0.1805046839659622,0.21943419754879165,-0.0003138430950828841,0.8651201619557957,0.2145065684874154,0.01781614555286007,0.40724940849237246,0.5033594467696603,0.18817772691092483,0.2237659840452394,0.0020686240605176914,0.8701603812849752,0.22778850600830614,0.01901163020216807,0.421744621749075,0.018313975769838904,0.5050364241534864,0.0026032834986731085,0.18194283781080453,0.003621823113124175,0.2197441344977915,0.0024269255882488207,0.0010756622732633922,0.0011592098093455353,0.8647350397722628,0.0034412718247233236,0.22487163179924805,0.007514310693419718,0.022327717664807394,0.006838834184194116
3,0.40045044656066997,0.50964578898771,0.1785761231248874,0.2186555174965032,0.0003183809587622088,0.8620723737017724,0.23566636059611912,0.03313971294424851,0.44048054615755333,0.5044866279858463,0.1788689836626791,0.21783878184248417,0.0024819856806907953,0.8589258965096824,0.22584099215431958,0.018057943280804588,0.43453344895062485,0.5032338604273027,0.17929417072580908,0.21851404468676466,-0.00040962052946370104,0.8646883774914264,0.2146943647940521,0.017413202387865343,0.40878775584110183,0.5038378041361202,0.18819351137708504,0.22353933080205968,0.0022400897319112957,0.8696963438283286,0.2221721866915169,0.018340648457580766,0.4210630493774875,0.01683785223946445,0.5053010203842447,0.002547273114164761,0.18123319722261516,0.004026640827104869,0.21963691870695293,0.0022740993131613076,0.0011577089604751496,0.0012335163345666758,0.8638457478828024,0.003946178249099751,0.22459347605900193,0.00755016745538399,0.0217378767676248,0.006591429043604626
4,0.3984917976048128,0.5095062157848085,0.17828936353264332,0.21913331181331255,0.00039084012439789166,0.862276602789639,0.23410374714952994,0.03313194795451786,0.4393660187152199,0.5039773765210475,0.17886490904294705,0.21841651753856853,0.002542245792065902,0.8590418488934858,0.22586512039792137,0.018076798565217232,0.4333330692736285,0.5040102982970245,0.17860862764841856,0.21777850760671985,-0.00025091466951916025,0.8637192687643978,0.21806562507616192,0.01748251389107516,0.4078868607709982,0.5027534659605736,0.18822525787206787,0.22485833871100458,0.002095226793264675,0.8688719339175929,0.22244830022807735,0.018110658107806366,0.4197694365911649,0.01704355957132465,0.5050618391408634,0.0026154764294849518,0.18099703952401922,0.004178191637454171,0.22004666891740138,0.00281905731812277,0.0011943495100523271,0.0011578881798409218,0.8634774135912789,0.003545261776139477,0.22512069821292266,0.005877182584824291,0.021700479629654153,0.00660468746515815
5,0.3975763774235903,0.5092945584852225,0.1785187087371101,0.219238414166853,0.0001293290657488832,0.8618928122057125,0.23509177104261503,0.03258626445144477,0.43683286068865756,0.5030321350528215,0.17820609021938105,0.21894914713359973,0.002381334968129945,0.8576448432927617,0.2227328977518374,0.01786984327133588,0.43244905667209704,0.503613028786729,0.17823954672403924,0.21774411500201749,-0.0002836899131143885,0.8631417619139549,0.21707459501884174,0.017196668573776774,0.40861506803168407,0.5028089033311894,0.18764369723594174,0.22447958463538586,0.002031116535218871,0.8678195713483996,0.22315247851136985,0.017941566303056905,0.41886834070400725,0.016322048931678754,0.5046871564139906,0.0026762302943981234,0.18065201072911805,0.004038476424177764,0.220102815234464,0.0025883255430890068,0.0010645226639958275,0.0011576444375849164,0.8626247471902071,0.0036259024362367883,0.22451293558116603,0.006562393773504623,0.02139858564990358,0.006465741829439835
6,0.3972151283319396,0.5071872386978546,0.1773690776832428,0.21890063564618012,0.00013204924258563254,0.8616603341293777,0.23499323186083773,0.03258448791218439,0.43413285453999795,0.5016479436585194,0.17907629536714145,0.2186065258546157,0.0023890789355725524,0.8570407832856763,0.21925546383187952,0.01755441029039772,0.43154844102273704,0.5028372831719126,0.17811154958670689,0.2186369904803094,-0.0001611034944947892,0.8631217182807854,0.21584725554023693,0.017100357457452062,0.4079851699886409,0.5019369834808304,0.18789580003626202,0.22557748769952576,0.0020300908280325865,0.8678682795652736,0.22487864015267567,0.017882146999257,0.41772039847082887,0.015619092900269645,0.5034023622522792,0.0022287846251535185,0.1806131806683383,0.004247967853385383,0.22043040992015775,0.0029738663961227253,0.0010975288779239956,0.001124064023683256,0.8624227788152783,0.0038629390551222767,0.22374364784640746,0.007251519758544178,0.021280350664822794,0.006532348007173396
7,0.3979219750517038,0.5099218774478427,0.17771550306743028,0.2185836598486929,0.000476866213387791,0.8620902892977405,0.2374833312564109,0.03161313200448883,0.4335891406677578,0.5039152887997707,0.17835833055385653,0.2193749948756483,0.0025091724327770074,0.8570339445761745,0.2187602787139161,0.01718151416615964,0.4325440507748911,0.5034390452417487,0.17757111939148204,0.2192655433870923,-0.0003366882396155386,0.8632693351084276,0.2153633583537582,0.01666770682737699,0.40912709482002024,0.5021630383893706,0.18822610903987091,0.22550020881970367,0.0022539531821613385,0.8675786507633394,0.22250414180717684,0.017224840696035866,0.41829556532859324,0.015297522809308055,0.5048598124696831,0.002991980813873664,0.18046776551315993,0.004489073330053623,0.2206811017327843,0.0027987843845432843,0.0012258258971776497,0.0011944051950849818,0.8624930549364205,0.0037559952710723827,0.2235277775328155,0.008443815715518185,0.020671798423515332,0.006320781830845362
8,0.3980919825121268,0.5092444777977337,0.17756544816140346,0.22011981788418136,0.0004056145781502669,0.86219297470793,0.23525444486830618,0.030963601781362773,0.4331549325654308,0.5029050602517645,0.17858962629361727,0.21922115631333977,0.0024071028690533076,0.8566583051111806,0.21938685467053226,0.016832849360055923,0.4323581114357702,0.5038330095534571,0.17747629592272537,0.2186553878627105,-0.00014890340474887063,0.8632535493030604,0.21583106823825793,0.016418434653219613,0.40949651729568287,0.5034620198641604,0.18711764780155704,0.22583807166294315,0.0021852659416344788,0.8675046265505398,0.2236938191848291,0.017236512513562653,0.41827538595225267,0.015034646435600367,0.504861141866779,0.00255217983301063,0.1801872545448258,0.004025106585076358,0.22095860843079368,0.002865148157629515,0.0012122699960222957,0.0011042908012388005,0.8624023639181777,0.003866382545372559,0.22354154674048138,0.007313140816014989,0.020362849577050243,0.006127178007759586
9,0.39928328487427867,0.5120673101706014,0.1780826940820389,0.21819450191711606,0.0005518564614572698,0.8626806801598168,0.23763951512338616,0.029865650199159717,0.4326195948345254,0.5063175669947032,0.1794604330527325,0.2194412822222642,0.0026477201129565665,0.857628482065817,0.22347877538211466,0.016112740102926574,0.4366155233366505,0.5052939910479194,0.17871800252521394,0.2182524894138164,-0.00011804713956643526,0.8650980098692566,0.2124721809683075,0.015827044485931915,0.41296735406047597,0.505205247517761,0.18813894001169834,0.22488753783842808,0.0022622659865290185,0.8684453072521697,0.22147033149935322,0.016555508296649646,0.42037143927648263,0.015111405589031884,0.5072210289327462,0.002831939928407603,0.18110001741792092,0.004093070462198785,0.2201939528479062,0.002755146884673388,0.001335948855344105,0.0011519236623136,0.863463119836765,0.00394177201987867,0.2237652007432904,0.009019109705095346,0.019590235771166965,0.0059381877977100804
10,0.3980445858665657,0.5160981625271758,0.1786971323559422,0.2163439909121645,0.0008348173922243902,0.8624936415821154,0.23571579594872968,0.029329949448950295,0.43198053691955557,0.5106403706731769,0.18098645072025754,0.2191189100405521,0.002925301818308184,0.8587388991739544,0.22127536045200613,0.015661736400802644,0.4396566928641291,0.5063899496697677,0.18203708289715173,0.21773225637222782,-4.9355791143490405e-05,0.8673390209781728,0.2109632134863494,0.015399768896182189,0.41637970031858246,0.5107220213854761,0.18900258439408774,0.22223601494244943,0.0021530556445276713,0.8701802508828659,0.2264101855043233,0.016521563919400458,0.4215153789922082,0.015936437218127777,0.5109626260638991,0.0034440108637756746,0.1826808125918598,0.003844468656826103,0.21885779306684844,0.002183265858672301,0.0014659547659791887,0.0011506847858472116,0.8646879531542772,0.004398856143444362,0.22359113884785214,0.008941220028323498,0.019228254666333898,0.005846960067233584
11,0.3964503938865449,0.5191009344168158,0.17970195148412355,0.21340259922095864,0.0006223537396939929,0.8611182901351934,0.23385588752405415,0.02887255099192539,0.4319065760516489,0.5127019218732081,0.1821762550747263,0.21620480695883057,0.0029434525154223385,0.8594457102122094,0.22312266407952072,0.01550255073353634,0.44228801820209934,0.5061094551531472,0.18430328976776766,0.2184863608362832,0.00024279946710339451,0.8681369173397234,0.21037653339460785,0.015119304132795042,0.41900414951593656,0.5108555172878,0.18963514940228088,0.22032402020534678,0.002085393856336762,0.8698467260432816,0.22674099601146122,0.01652684291750578,0.4224122844140574,0.017108634593086938,0.5121919571827428,0.004657706864415414,0.1839541614322246,0.003661890064207475,0.21710444680535482,0.0025878739661335183,0.001473499894639122,0.0010925026598507643,0.864636910932602,0.00443625617984123,0.223524020252411,0.008516365301682273,0.019005312193940638,0.0057200438798681716
12,0.3961281077806722,0.5163618888347983,0.17805751589598146,0.21613714272204532,0.0006286107187285666,0.8598817746742549,0.23958374767935708,0.028625804003740464,0.4326084334141523,0.5079133223775207,0.1799960867431935,0.2186724837464706,0.0027347997756353155,0.8589423423519301,0.22245155372871156,0.01565000659896715,0.4381424346075172,0.5051673186401368,0.1842911031848969,0.2181417987493649,0.0006239231979844641,0.8673656591329181,0.21171599814688283,0.015309660326439361,0.4209802816482793,0.5099230070187979,0.19056209477308486,0.22236750307850986,0.0025962143295496765,0.8719487068522896,0.223022958324823,0.016374015571792834,0.4219648143626552,0.01615167742813049,0.5098413842178133,0.004125771268083584,0.18322670014928916,0.004798392880259784,0.21882973207409767,0.002250768779454296,0.0016458870054745058,0.001020797985805506,0.8645346207528481,0.005382982568795291,0.22419356446994362,0.009961831166196993,0.018989871625234953,0.005576570390771782
13,0.3967370549443291,0.522447632343798,0.17707220675819646,0.21687770465149458,0.0010541787114581231,0.8603547503854077,0.24236059539855714,0.02937853725051663,0.42696903478485704,0.5109116821613219,0.18124030059369,0.21579910348499376,0.0026613304410353722,0.8562717345798738,0.2238981410845588,0.015799974001031475,0.44019754352260915,0.5022132303730447,0.18551943079277605,0.22034912736194137,0.0007551049427317034,0.869030079999589,0.2033458597154139,0.01483620136460791,0.42228285775922025,0.5135301484940847,0.1891028803030833,0.22282844679374253,0.0025581193163081127,0.8719523904506823,0.2260028558815019,0.016468316792204188,0.4215466227527539,0.01575845879706269,0.5122756733430623,0.007213800806196127,0.18323370461193647,0.004516898350885494,0.21896359557304307,0.0027938201627930037,0.0017571833528833279,0.0008598483936832117,0.8644022388538882,0.006342494884835601,0.22390186302000795,0.01385359391762868,0.01912075735209005,0.005950682974307003
14,0.3990640987571002,0.5305732231911269,0.1761981143946685,0.21581160660999477,0.0015033121611009522,0.8592142390437485,0.24980899245949997,0.029209920103702977,0.42356309046759366,0.5172682745457903,0.18348603027096216,0.2168968681209877,0.0025623903982166254,0.8535288234827191,0.21900900356467706,0.014822283094360181,0.4473335037770381,0.499350449017439,0.1912911124197739,0.22040151481557546,0.0017487126263351247,0.8733211042706422,0.194072141650497,0.014072317581618898,0.433041830638775,0.5256501049649095,0.1877228208095161,0.22143482025514633,0.0030640771307991377,0.8731156995962124,0.2298965726273148,0.016455432133056884,0.42575063091012677,0.017577957263391966,0.5182105129298163,0.011882486677933029,0.18467451947373018,0.005619906424862169,0.2186362024504261,0.0023426595428482117,0.00221962307911296,0.0006255897350207535,0.8647949665983306,0.00866025579831744,0.22319667757549722,0.0201176483693933,0.018639988228184735,0.006163080252807567
15,0.4022021549138386,0.5348947089957313,0.17448731566310585,0.21214809325611308,0.0015593817920376263,0.8537885697582843,0.2635819388282767,0.02756667390348816,0.4218516364258799,0.5244230465311592,0.18797538760816984,0.2197619098539995,0.002392872565077906,0.8497553724783596,0.20919929721607622,0.012843410538763027,0.46596098620502424,0.5056152710246022,0.19863423729502316,0.22397326240156565,0.0034339396150635127,0.8788923735759379,0.1985373224773435,0.01349879207510718,0.44970313568659004,0.5346357955328386,0.18655750075281388,0.22121175735685228,0.0036887280463377635,0.8716084500123377,0.23681816921126092,0.015719442132818007,0.43492947830783324,0.024613629758442803,0.5248922055210828,0.01190386424461581,0.18691361032977818,0.008559206748015722,0.21927375571713262,0.004383337010837463,0.002768730504629202,0.000850395810303245,0.8635111914562299,0.012102667969887694,0.22703418193323932,0.02530621985223602,0.017407079662544095,0.005961695717449648
16,0.41002644042359554,0.5428884898172353,0.17284998148345607,0.21083187728894592,0.0028110174727504103,0.8538933753173628,0.2880298583242203,0.025058487980864276,0.4289954275751603,0.5297065764253449,0.19136074649329804,0.22517631270933977,0.003585473061420941,0.8536417575660888,0.19492864525888484,0.010968084126458751,0.47712767785079024,0.5272360268043556,0.19826732382212953,0.2283123143757171,0.0029824548172165052,0.8815614138646483,0.21639410460992908,0.014812743654946399,0.46924645336317605,0.5396568862149489,0.18662540423467155,0.22353693445707706,0.0039966632646533445,0.873939002643707,0.22896000068082786,0.01528319793868917,0.44634899980318055,0.027803305517721973,0.5348719948154711,0.006560276907835903,0.1872758640083888,0.009300909072410334,0.22196435970776995,0.006652411718658691,0.0033439021540103003,0.00047409488282197334,0.8657588873479517,0.012290741845605854,0.2320781522184655,0.034519528899896644,0.016530628425239648,0.005200324474952
17,0.40750289898843445,0.5203762421247832,0.17032040498513032,0.19548484915960337,0.0006438686535052323,0.8422797701388275,0.2868390204767597,0.021026791115850804,0.4358559906380528,0.5330209256573336,0.18537876317866914,0.20863269529282852,0.0022957462785041754,0.8488709238243746,0.21691032411162797,0.0107853440585037,0.4976828204138819,0.5272534810350731,0.19388378216661672,0.21307969199299265,0.003595408904531696,0.8680556005998664,0.2525208626756563,0.015968037292026203,0.5016198406520946,0.5231501409920174,0.19009931851725767,0.21207169605333934,0.005539668274248328,0.8682802933183853,0.2166717733013344,0.013442841467580157,0.46066538767311593,0.040278139014596974,0.5259501974523018,0.004759281448404455,0.18492056721191846,0.008951722850925919,0.20731723312469097,0.0070275636062902954,0.003018673027697358,0.0017923699538001032,0.8568716469703634,0.01153443183046507,0.24323549514134457,0.02909523766727427,0.015305753483490217,0.003777348077105947
