organism,outcome,representation,track,estimator,test_sequence,r2,rmse,naive_rmse,beats_naive,fold_pass,n_features
Tribolium,future_speed,inductive_source_pca30,secondary,ridge,2,0.060732073416484,0.0010976709418914,0.0011707547901457,True,True,30
Tribolium,future_speed,inductive_source_pca30,secondary,random_forest,2,-0.1696997531106585,0.0012249394462894,0.0011707547901457,False,False,30
Tribolium,future_speed,inductive_source_pca30,secondary,extra_trees,2,-0.1271758254064858,0.0012024672422624,0.0011707547901457,False,False,30
Tribolium,future_speed,transductive_robust_z,secondary,naive_train_mean,1,-0.1147843608656453,0.0009238392664411,0.0009238392664411,False,False,99
Tribolium,future_speed,transductive_robust_z,secondary,ridge,1,-1.470147328005006,0.0013751890704294,0.0009238392664411,False,False,99
Tribolium,future_speed,transductive_robust_z,secondary,random_forest,1,-0.378578841931213,0.0010273461270139,0.0009238392664411,False,False,99
Tribolium,future_speed,transductive_robust_z,secondary,extra_trees,1,-0.1428635855137159,0.0009354017568474,0.0009238392664411,False,False,99
Tribolium,future_speed,transductive_robust_z,secondary,naive_train_mean,2,-0.068506194819822,0.0011707547901457,0.0011707547901457,False,False,99
Tribolium,future_speed,transductive_robust_z,secondary,ridge,2,-0.3070052843649402,0.0012948399577331,0.0011707547901457,False,False,99
Tribolium,future_speed,transductive_robust_z,secondary,random_forest,2,-0.0784235687923311,0.0011761754399823,0.0011707547901457,False,False,99
Tribolium,future_speed,transductive_robust_z,secondary,extra_trees,2,-0.0787708431599099,0.0011763648009702,0.0011707547901457,False,False,99
Tribolium,future_speed,transductive_coral,secondary,naive_train_mean,1,-0.1147843608656453,0.0009238392664411,0.0009238392664411,False,False,99
Tribolium,future_speed,transductive_coral,secondary,ridge,1,-2.025265875525977,0.0015218882288164,0.0009238392664411,False,False,99
Tribolium,future_speed,transductive_coral,secondary,random_forest,1,-0.1193440644967229,0.0009257266873435,0.0009238392664411,False,False,99
Tribolium,future_speed,transductive_coral,secondary,extra_trees,1,-0.0816284372796813,0.0009099971497957,0.0009238392664411,True,False,99
Tribolium,future_speed,transductive_coral,secondary,naive_train_mean,2,-0.068506194819822,0.0011707547901457,0.0011707547901457,False,False,99
Tribolium,future_speed,transductive_coral,secondary,ridge,2,-0.155392010362326,0.0012174246787075,0.0011707547901457,False,False,99
Tribolium,future_speed,transductive_coral,secondary,random_forest,2,0.1645772423015139,0.0010352150377374,0.0011707547901457,True,True,99
Tribolium,future_speed,transductive_coral,secondary,extra_trees,2,0.0339712222019067,0.0011131980919065,0.0011707547901457,True,True,99
